,coin_id,timestamp,price
546,ethereum,1753488000000,3723.0529092785596
547,ethereum,1753574400000,3742.4314258659915
548,ethereum,1753660800000,3864.1248374654765
549,ethereum,1753747200000,3786.303845995956
550,ethereum,1753833600000,3788.5983716058226
551,ethereum,1753920000000,3807.4166010824188
552,ethereum,1754006400000,3696.6628530851194
553,ethereum,1754092800000,3483.1789551579504
554,ethereum,1754179200000,3397.4855484143177
555,ethereum,1754265600000,3497.573127822404
556,ethereum,1754352000000,3715.7090148550706
557,ethereum,1754438400000,3612.442432236669
558,ethereum,1754524800000,3684.0459195726726
559,ethereum,1754611200000,3911.2609462690816
560,ethereum,1754697600000,4012.97697001236
561,ethereum,1754784000000,4265.563258333516
562,ethereum,1754870400000,4253.591618951185
563,ethereum,1754956800000,4228.824213261163
564,ethereum,1755043200000,4606.809427709522
565,ethereum,1755129600000,4763.652535322159
566,ethereum,1755216000000,4554.291501538621
567,ethereum,1755302400000,4430.532465017841
568,ethereum,1755388800000,4426.826913311333
569,ethereum,1755475200000,4487.118013759226
570,ethereum,1755561600000,4317.2757573282315
571,ethereum,1755648000000,4074.495786100515
572,ethereum,1755734400000,4330.491598768078
573,ethereum,1755820800000,4224.438592580698
574,ethereum,1755907200000,4829.225541798332
575,ethereum,1755993600000,4773.884088598777
576,ethereum,1756080000000,4778.10916071381
577,ethereum,1756166400000,4381.626176071471
578,ethereum,1756252800000,4602.369685333965
579,ethereum,1756339200000,4500.1451479982325
580,ethereum,1756425600000,4507.560431032719
581,ethereum,1756512000000,4364.358521430426
582,ethereum,1756598400000,4373.360357620914
583,ethereum,1756684800000,4388.931464519364
584,ethereum,1756771200000,4303.202222745541
585,ethereum,1756857600000,4325.856306225941
586,ethereum,1756944000000,4449.8670977283255
587,ethereum,1757030400000,4298.094660544595
588,ethereum,1757116800000,4306.613513100346
589,ethereum,1757203200000,4273.110024157841
590,ethereum,1757289600000,4304.032421076036
591,ethereum,1757376000000,4309.685702772004
592,ethereum,1757462400000,4309.342746120013
593,ethereum,1757548800000,4347.476803670656
594,ethereum,1757635200000,4459.31901599882
595,ethereum,1757721600000,4708.841744149995
596,ethereum,1757808000000,4667.699652630318
597,ethereum,1757894400000,4609.786110950785
598,ethereum,1757980800000,4524.244939102515
599,ethereum,1758067200000,4504.266635522813
600,ethereum,1758153600000,4591.768794331328
601,ethereum,1758240000000,4590.6367372135155
602,ethereum,1758326400000,4470.479474009387
603,ethereum,1758412800000,4481.799472368209
604,ethereum,1758499200000,4452.87113037789
605,ethereum,1758585600000,4199.951774017639
606,ethereum,1758672000000,4166.1905498775295
607,ethereum,1758758400000,4148.65682762035
608,ethereum,1758844800000,3863.0632875907245
609,ethereum,1758931200000,4037.0979210260916
610,ethereum,1759017600000,4018.167453105732
611,ethereum,1759104000000,4141.839664086501
