Price,Date,Close,High,Low,Open,Volume
Ticker,,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
82,2020-04-30,2912.429931640625,2930.909912109375,2892.469970703125,2930.909912109375,6544980000
83,2020-05-01,2830.7099609375,2869.090087890625,2821.610107421875,2869.090087890625,4759810000
84,2020-05-04,2842.739990234375,2844.239990234375,2797.85009765625,2815.010009765625,4735930000
85,2020-05-05,2868.43994140625,2898.22998046875,2863.550048828125,2868.8798828125,5140290000
86,2020-05-06,2848.419921875,2891.110107421875,2847.64990234375,2883.139892578125,4892570000
87,2020-05-07,2881.18994140625,2901.919921875,2876.47998046875,2878.260009765625,5178790000
88,2020-05-08,2929.800048828125,2932.159912109375,2902.8798828125,2908.830078125,4876030000
89,2020-05-11,2930.18994140625,2944.25,2903.43994140625,2915.4599609375,4819730000
90,2020-05-12,2870.1201171875,2945.820068359375,2869.590087890625,2939.5,5119630000
91,2020-05-13,2820.0,2874.139892578125,2793.14990234375,2865.860107421875,6151650000
92,2020-05-14,2852.5,2852.800048828125,2766.639892578125,2794.5400390625,5651130000
93,2020-05-15,2863.699951171875,2865.010009765625,2816.780029296875,2829.949951171875,5507700000
94,2020-05-18,2953.909912109375,2968.090087890625,2913.860107421875,2913.860107421875,6373670000
95,2020-05-19,2922.93994140625,2964.2099609375,2922.35009765625,2948.590087890625,4984330000
96,2020-05-20,2971.610107421875,2980.2900390625,2953.6298828125,2953.6298828125,5005380000
97,2020-05-21,2948.510009765625,2978.5,2938.570068359375,2969.949951171875,4976620000
98,2020-05-22,2955.449951171875,2956.760009765625,2933.590087890625,2948.050048828125,3970860000
99,2020-05-26,2991.77001953125,3021.719970703125,2988.169921875,3004.080078125,5848500000
100,2020-05-27,3036.1298828125,3036.25,2969.75,3015.64990234375,6398000000
101,2020-05-28,3029.72998046875,3068.669921875,3023.39990234375,3046.610107421875,5447020000
102,2020-05-29,3044.31005859375,3049.169921875,2998.610107421875,3025.169921875,7297550000
103,2020-06-01,3055.72998046875,3062.179931640625,3031.5400390625,3038.780029296875,4684170000
104,2020-06-02,3080.820068359375,3081.070068359375,3051.639892578125,3064.780029296875,5197150000
105,2020-06-03,3122.8701171875,3130.93994140625,3098.89990234375,3098.89990234375,6005560000
106,2020-06-04,3112.35009765625,3128.909912109375,3090.409912109375,3111.56005859375,6451290000
107,2020-06-05,3193.929931640625,3211.719970703125,3163.840087890625,3163.840087890625,8639300000
108,2020-06-08,3232.389892578125,3233.1298828125,3196.0,3199.919921875,8498300000
109,2020-06-09,3207.179931640625,3222.7099609375,3193.110107421875,3213.320068359375,6410930000
110,2020-06-10,3190.139892578125,3223.27001953125,3181.489990234375,3213.419921875,6598870000
111,2020-06-11,3002.10009765625,3123.530029296875,2999.489990234375,3123.530029296875,7037320000
112,2020-06-12,3041.31005859375,3088.419921875,2984.469970703125,3071.0400390625,5845330000
113,2020-06-15,3066.590087890625,3079.760009765625,2965.659912109375,2993.760009765625,5757480000
114,2020-06-16,3124.739990234375,3153.449951171875,3076.06005859375,3131.0,5845810000
115,2020-06-17,3113.489990234375,3141.159912109375,3108.030029296875,3136.1298828125,4560450000
116,2020-06-18,3115.340087890625,3120.0,3093.510009765625,3101.639892578125,4448690000
117,2020-06-19,3097.739990234375,3155.530029296875,3083.110107421875,3140.2900390625,8346650000
118,2020-06-22,3117.860107421875,3120.919921875,3079.389892578125,3094.419921875,4686690000
119,2020-06-23,3131.2900390625,3154.89990234375,3127.1201171875,3138.699951171875,4711850000
120,2020-06-24,3050.330078125,3115.010009765625,3032.1298828125,3114.39990234375,5597680000
121,2020-06-25,3083.760009765625,3086.25,3024.010009765625,3046.60009765625,4847690000
122,2020-06-26,3009.050048828125,3073.72998046875,3004.6298828125,3073.199951171875,8107850000
123,2020-06-29,3053.239990234375,3053.889892578125,2999.739990234375,3018.590087890625,4473970000
124,2020-06-30,3100.2900390625,3111.510009765625,3047.830078125,3050.199951171875,4705850000
125,2020-07-01,3115.860107421875,3128.43994140625,3101.169921875,3105.919921875,4449230000
126,2020-07-02,3130.010009765625,3165.81005859375,3124.52001953125,3143.639892578125,4197720000
127,2020-07-06,3179.719970703125,3182.590087890625,3155.2900390625,3155.2900390625,4759160000
128,2020-07-07,3145.320068359375,3184.14990234375,3142.929931640625,3166.43994140625,4571330000
129,2020-07-08,3169.93994140625,3171.800048828125,3136.530029296875,3153.070068359375,4937310000
130,2020-07-09,3152.050048828125,3179.780029296875,3115.699951171875,3176.169921875,4843650000
131,2020-07-10,3185.0400390625,3186.820068359375,3136.219970703125,3152.469970703125,4524190000
132,2020-07-13,3155.219970703125,3235.320068359375,3149.429931640625,3205.080078125,4902440000
133,2020-07-14,3197.52001953125,3200.949951171875,3127.659912109375,3141.110107421875,4507140000
134,2020-07-15,3226.56005859375,3238.280029296875,3200.760009765625,3225.97998046875,4686830000
135,2020-07-16,3215.570068359375,3220.389892578125,3198.590087890625,3208.360107421875,3972860000
136,2020-07-17,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000
137,2020-07-20,3251.840087890625,3258.610107421875,3215.159912109375,3224.2900390625,3979340000
138,2020-07-21,3257.300048828125,3277.2900390625,3247.77001953125,3268.52001953125,4556610000
139,2020-07-22,3276.02001953125,3279.320068359375,3253.10009765625,3254.860107421875,4267160000
140,2020-07-23,3235.659912109375,3279.989990234375,3222.659912109375,3271.639892578125,4296760000
141,2020-07-24,3215.6298828125,3227.260009765625,3200.050048828125,3218.580078125,3689410000
142,2020-07-27,3239.409912109375,3241.429931640625,3214.25,3219.840087890625,3970310000
143,2020-07-28,3218.43994140625,3243.719970703125,3216.169921875,3234.27001953125,4053180000
144,2020-07-29,3258.43994140625,3264.739990234375,3227.219970703125,3227.219970703125,4478200000
145,2020-07-30,3246.219970703125,3250.919921875,3204.1298828125,3231.760009765625,4264920000
146,2020-07-31,3271.1201171875,3272.169921875,3220.260009765625,3270.449951171875,5007530000
147,2020-08-03,3294.610107421875,3302.72998046875,3284.530029296875,3288.260009765625,4438940000
148,2020-08-04,3306.510009765625,3306.840087890625,3286.3701171875,3289.919921875,4414380000
149,2020-08-05,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000
150,2020-08-06,3349.159912109375,3351.030029296875,3318.139892578125,3323.169921875,4278930000
151,2020-08-07,3351.280029296875,3352.5400390625,3328.719970703125,3340.050048828125,4110030000
152,2020-08-10,3360.469970703125,3363.2900390625,3335.43994140625,3356.0400390625,4327920000
153,2020-08-11,3333.68994140625,3381.010009765625,3326.43994140625,3370.340087890625,4880540000
154,2020-08-12,3380.35009765625,3387.889892578125,3355.4599609375,3355.4599609375,3772250000
155,2020-08-13,3373.429931640625,3387.239990234375,3363.35009765625,3372.949951171875,3438730000
156,2020-08-14,3372.85009765625,3378.510009765625,3361.639892578125,3368.659912109375,3200060000
157,2020-08-17,3381.989990234375,3387.590087890625,3379.219970703125,3380.860107421875,3460330000
158,2020-08-18,3389.780029296875,3395.06005859375,3370.14990234375,3387.0400390625,3669550000
159,2020-08-19,3374.85009765625,3399.5400390625,3369.659912109375,3392.510009765625,3679480000
160,2020-08-20,3385.510009765625,3390.800048828125,3354.68994140625,3360.47998046875,3431040000
161,2020-08-21,3397.159912109375,3399.9599609375,3379.31005859375,3386.010009765625,3505010000
162,2020-08-24,3431.280029296875,3432.090087890625,3413.1298828125,3418.090087890625,3743410000
163,2020-08-25,3443.6201171875,3444.2099609375,3425.840087890625,3435.949951171875,3627650000
164,2020-08-26,3478.72998046875,3481.070068359375,3444.14990234375,3449.969970703125,3780530000
165,2020-08-27,3484.550048828125,3501.3798828125,3468.35009765625,3485.139892578125,3955890000
166,2020-08-28,3508.010009765625,3509.22998046875,3484.320068359375,3494.68994140625,3868510000
167,2020-08-31,3500.31005859375,3514.77001953125,3493.25,3509.72998046875,4348280000
168,2020-09-01,3526.64990234375,3528.030029296875,3494.60009765625,3507.43994140625,4101490000
169,2020-09-02,3580.840087890625,3588.110107421875,3535.22998046875,3543.760009765625,4295640000
170,2020-09-03,3455.06005859375,3564.85009765625,3427.409912109375,3564.739990234375,4911830000
171,2020-09-04,3426.9599609375,3479.14990234375,3349.6298828125,3453.60009765625,4438720000
172,2020-09-08,3331.840087890625,3379.969970703125,3329.27001953125,3371.8798828125,4694330000
173,2020-09-09,3398.9599609375,3424.77001953125,3366.840087890625,3369.820068359375,3932520000
174,2020-09-10,3339.18994140625,3425.550048828125,3329.25,3412.56005859375,4208630000
175,2020-09-11,3340.969970703125,3368.949951171875,3310.469970703125,3352.699951171875,3710090000
176,2020-09-14,3383.5400390625,3402.929931640625,3363.56005859375,3363.56005859375,3839580000
177,2020-09-15,3401.199951171875,3419.47998046875,3389.25,3407.72998046875,4057190000
178,2020-09-16,3385.489990234375,3428.919921875,3384.449951171875,3411.22998046875,4718900000
179,2020-09-17,3357.010009765625,3375.169921875,3328.820068359375,3346.860107421875,4379840000
180,2020-09-18,3319.469970703125,3362.27001953125,3292.39990234375,3357.3798828125,7076400000
181,2020-09-21,3281.06005859375,3285.570068359375,3229.10009765625,3285.570068359375,4836070000
182,2020-09-22,3315.570068359375,3320.31005859375,3270.949951171875,3295.75,3974510000
183,2020-09-23,3236.919921875,3323.35009765625,3232.570068359375,3320.110107421875,4378650000
184,2020-09-24,3246.590087890625,3278.699951171875,3209.449951171875,3226.139892578125,4601920000
185,2020-09-25,3298.4599609375,3306.8798828125,3228.43994140625,3236.659912109375,3803330000
186,2020-09-28,3351.60009765625,3360.739990234375,3332.909912109375,3333.89990234375,3950910000
187,2020-09-29,3335.469970703125,3357.919921875,3327.5400390625,3350.919921875,3661590000
188,2020-09-30,3363.0,3393.56005859375,3340.469970703125,3341.2099609375,4738640000
189,2020-10-01,3380.800048828125,3397.179931640625,3361.389892578125,3385.8701171875,4076340000
190,2020-10-02,3348.419921875,3369.10009765625,3323.68994140625,3338.93994140625,3975180000
191,2020-10-05,3408.60009765625,3409.570068359375,3367.27001953125,3367.27001953125,3692720000
192,2020-10-06,3360.969970703125,3431.56005859375,3354.5400390625,3408.739990234375,4453390000
193,2020-10-07,3419.43994140625,3426.260009765625,3384.56005859375,3384.56005859375,3814750000
194,2020-10-08,3446.830078125,3447.280029296875,3428.14990234375,3434.280029296875,3867640000
195,2020-10-09,3477.139892578125,3482.340087890625,3458.070068359375,3459.669921875,3944090000
196,2020-10-12,3534.219970703125,3549.85009765625,3499.610107421875,3500.02001953125,3435760000
197,2020-10-13,3511.929931640625,3534.010009765625,3500.860107421875,3534.010009765625,3611100000
198,2020-10-14,3488.669921875,3527.93994140625,3480.550048828125,3515.469970703125,3858510000
199,2020-10-15,3483.340087890625,3489.080078125,3440.889892578125,3453.719970703125,3724550000
200,2020-10-16,3483.81005859375,3515.760009765625,3480.449951171875,3493.5,4688030000
201,2020-10-19,3426.919921875,3502.419921875,3419.929931640625,3493.659912109375,4091080000
202,2020-10-20,3443.1201171875,3476.929931640625,3435.64990234375,3439.3798828125,3917850000
203,2020-10-21,3435.56005859375,3464.860107421875,3433.06005859375,3439.909912109375,4103960000
204,2020-10-22,3453.489990234375,3460.530029296875,3415.340087890625,3438.5,4172060000
205,2020-10-23,3465.389892578125,3466.4599609375,3440.449951171875,3464.89990234375,3651600000
206,2020-10-26,3400.969970703125,3441.419921875,3364.860107421875,3441.419921875,4002210000
207,2020-10-27,3390.679931640625,3409.510009765625,3388.7099609375,3403.14990234375,3962400000
208,2020-10-28,3271.030029296875,3342.47998046875,3268.889892578125,3342.47998046875,5139970000
209,2020-10-29,3310.110107421875,3341.050048828125,3259.820068359375,3277.169921875,4911860000
210,2020-10-30,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000
211,2020-11-02,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000
212,2020-11-03,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000
213,2020-11-04,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000
214,2020-11-05,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000
215,2020-11-06,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000
216,2020-11-09,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000
217,2020-11-10,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000
218,2020-11-11,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000
219,2020-11-12,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000
220,2020-11-13,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000
221,2020-11-16,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000
222,2020-11-17,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000
223,2020-11-18,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000
224,2020-11-19,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000
225,2020-11-20,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000
226,2020-11-23,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000
227,2020-11-24,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000
228,2020-11-25,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000
229,2020-11-27,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000
230,2020-11-30,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000
231,2020-12-01,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000
232,2020-12-02,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000
233,2020-12-03,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000
234,2020-12-04,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000
235,2020-12-07,3691.9599609375,3697.409912109375,3678.8798828125,3694.72998046875,4804500000
236,2020-12-08,3702.25,3708.449951171875,3678.830078125,3683.050048828125,4584390000
237,2020-12-09,3672.820068359375,3712.389892578125,3660.5400390625,3705.97998046875,5232800000
238,2020-12-10,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000
239,2020-12-11,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000
240,2020-12-14,3647.489990234375,3697.610107421875,3645.840087890625,3675.27001953125,4623850000
241,2020-12-15,3694.6201171875,3695.2900390625,3659.6201171875,3666.409912109375,4387080000
242,2020-12-16,3701.169921875,3711.27001953125,3688.570068359375,3696.25,4067040000
243,2020-12-17,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000
244,2020-12-18,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000
245,2020-12-21,3694.919921875,3702.89990234375,3636.47998046875,3684.280029296875,4748580000
246,2020-12-22,3687.260009765625,3698.260009765625,3676.159912109375,3698.080078125,4053310000
247,2020-12-23,3690.010009765625,3711.239990234375,3689.280029296875,3693.419921875,3779160000
248,2020-12-24,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000
249,2020-12-28,3735.360107421875,3740.510009765625,3723.030029296875,3723.030029296875,3535460000
250,2020-12-29,3727.0400390625,3756.1201171875,3723.31005859375,3750.010009765625,3393290000
251,2020-12-30,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000
252,2020-12-31,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000
253,2021-01-04,3700.64990234375,3769.989990234375,3662.7099609375,3764.610107421875,5015000000
254,2021-01-05,3726.860107421875,3737.830078125,3695.070068359375,3698.02001953125,4591020000
255,2021-01-06,3748.139892578125,3783.0400390625,3705.340087890625,3712.199951171875,6064110000
256,2021-01-07,3803.7900390625,3811.550048828125,3764.7099609375,3764.7099609375,5099160000
257,2021-01-08,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000
258,2021-01-11,3799.610107421875,3817.860107421875,3789.02001953125,3803.139892578125,4465430000
259,2021-01-12,3801.18994140625,3810.780029296875,3776.510009765625,3801.6201171875,4994950000
260,2021-01-13,3809.840087890625,3820.9599609375,3791.5,3802.22998046875,4602510000
261,2021-01-14,3795.5400390625,3823.60009765625,3792.860107421875,3814.97998046875,5198480000
262,2021-01-15,3768.25,3788.72998046875,3749.6201171875,3788.72998046875,5369820000
263,2021-01-19,3798.909912109375,3804.530029296875,3780.3701171875,3781.8798828125,5014440000
264,2021-01-20,3851.85009765625,3859.75,3816.219970703125,3816.219970703125,4566190000
265,2021-01-21,3853.070068359375,3861.449951171875,3845.050048828125,3857.4599609375,4501760000
266,2021-01-22,3841.469970703125,3852.31005859375,3830.409912109375,3844.239990234375,5110890000
267,2021-01-25,3855.360107421875,3859.22998046875,3797.159912109375,3851.679931640625,7000840000
268,2021-01-26,3849.6201171875,3870.89990234375,3847.780029296875,3862.9599609375,6137500000
269,2021-01-27,3750.77001953125,3836.830078125,3732.47998046875,3836.830078125,9976520000
270,2021-01-28,3787.3798828125,3830.5,3755.75,3755.75,6992770000
271,2021-01-29,3714.239990234375,3778.050048828125,3694.1201171875,3778.050048828125,6643370000
272,2021-02-01,3773.860107421875,3784.320068359375,3725.6201171875,3731.169921875,5436230000
273,2021-02-02,3826.31005859375,3843.090087890625,3791.840087890625,3791.840087890625,5514090000
274,2021-02-03,3830.169921875,3847.510009765625,3816.679931640625,3840.27001953125,4864870000
275,2021-02-04,3871.739990234375,3872.419921875,3836.659912109375,3836.659912109375,4879240000
276,2021-02-05,3886.830078125,3894.56005859375,3874.929931640625,3878.300048828125,4879470000
277,2021-02-08,3915.590087890625,3915.77001953125,3892.590087890625,3892.590087890625,4648360000
278,2021-02-09,3911.22998046875,3918.35009765625,3902.639892578125,3910.489990234375,4568320000
279,2021-02-10,3909.8798828125,3931.5,3884.93994140625,3920.780029296875,4837070000
280,2021-02-11,3916.3798828125,3925.989990234375,3890.389892578125,3916.39990234375,4590960000
281,2021-02-12,3934.830078125,3937.22998046875,3905.780029296875,3911.64990234375,4135060000
282,2021-02-16,3932.590087890625,3950.429931640625,3923.85009765625,3939.610107421875,5058990000
283,2021-02-17,3931.330078125,3933.610107421875,3900.429931640625,3918.5,4730650000
284,2021-02-18,3913.969970703125,3921.97998046875,3885.030029296875,3915.860107421875,4793650000
285,2021-02-19,3906.7099609375,3930.409912109375,3903.070068359375,3921.159912109375,4845320000
286,2021-02-22,3876.5,3902.919921875,3874.7099609375,3885.550048828125,5917100000
287,2021-02-23,3881.3701171875,3895.97998046875,3805.590087890625,3857.070068359375,6296610000
288,2021-02-24,3925.429931640625,3928.64990234375,3859.60009765625,3873.7099609375,6012790000
289,2021-02-25,3829.340087890625,3925.02001953125,3814.0400390625,3915.800048828125,6547470000
290,2021-02-26,3811.14990234375,3861.080078125,3789.5400390625,3839.659912109375,6526070000
291,2021-03-01,3901.820068359375,3914.5,3842.510009765625,3842.510009765625,5114820000
292,2021-03-02,3870.2900390625,3906.409912109375,3868.570068359375,3903.639892578125,5536010000
293,2021-03-03,3819.719970703125,3874.469970703125,3818.860107421875,3863.989990234375,6173660000
294,2021-03-04,3768.469970703125,3843.669921875,3723.340087890625,3818.530029296875,7195400000
295,2021-03-05,3841.93994140625,3851.68994140625,3730.18994140625,3793.580078125,6851070000
296,2021-03-08,3821.35009765625,3881.06005859375,3819.25,3844.389892578125,5871710000
297,2021-03-09,3875.43994140625,3903.760009765625,3851.929931640625,3851.929931640625,5513560000
298,2021-03-10,3898.81005859375,3917.35009765625,3885.72998046875,3891.989990234375,5847380000
299,2021-03-11,3939.340087890625,3960.27001953125,3915.5400390625,3915.5400390625,5312880000
300,2021-03-12,3943.340087890625,3944.989990234375,3915.2099609375,3924.52001953125,4476280000
301,2021-03-15,3968.93994140625,3970.080078125,3923.5400390625,3942.9599609375,4900100000
302,2021-03-16,3962.7099609375,3981.0400390625,3953.43994140625,3973.590087890625,4613080000
303,2021-03-17,3974.1201171875,3983.8701171875,3935.739990234375,3949.570068359375,4561660000
304,2021-03-18,3915.4599609375,3969.6201171875,3910.860107421875,3953.5,5118590000
305,2021-03-19,3913.10009765625,3930.1201171875,3886.75,3913.139892578125,7757420000
306,2021-03-22,3940.590087890625,3955.31005859375,3914.159912109375,3916.47998046875,4316260000
