,country,code,year,gdp,continent,avg_schooling_years,invalid_gdp_flag,invalid_schooling_flag,log_gdp,log_gdp_zscore,gdp_outlier_flag,gdp_per_schooling_year,log_gdp_per_schooling_year
25,Afghanistan,AFG,1990,1617.8264,Asia,2.06,False,False,7.388838798907872,-1.6974585602676822,False,785.3526213592232,6.666132816106382
26,Afghanistan,AFG,1995,1617.8264,Asia,2.4,False,False,7.388838798907872,-1.6974585602676822,False,674.0943333333333,6.513370061553972
27,Afghanistan,AFG,2000,1617.8264,Asia,3.03,False,False,7.388838798907872,-1.6974585602676822,False,533.9361056105611,6.280276179386594
28,Afghanistan,AFG,2001,1454.1108,Asia,3.088,False,False,7.282149858766461,-1.7858851224711298,False,470.89080310880826,6.154626226603931
29,Afghanistan,AFG,2002,1774.3087,Asia,3.146,False,False,7.481166161259676,-1.6209352464240845,False,563.9887794024158,6.33503435662359
30,Afghanistan,AFG,2003,1815.9282,Asia,3.204,False,False,7.50435202093468,-1.6017182042445046,False,566.7691011235955,6.339951991728567
31,Afghanistan,AFG,2004,1776.9182,Asia,3.262,False,False,7.482635794455837,-1.6197171762936249,False,544.732740649908,6.300295290257015
32,Afghanistan,AFG,2005,1908.1147,Asia,3.32,False,False,7.553870965505363,-1.560675617950886,False,574.733343373494,6.353906182576965
33,Afghanistan,AFG,2006,1929.7239,Asia,3.442,False,False,7.565132214670484,-1.5513420024095912,False,560.6402963393375,6.329079516881137
34,Afghanistan,AFG,2007,2155.353,Asia,3.564,False,False,7.675709794227665,-1.4596924349468392,False,604.7567340067341,6.404826284619102
35,Afghanistan,AFG,2008,2191.5044,Asia,3.686,False,False,7.692343527614092,-1.4459059650651358,False,594.5481280520889,6.3878016683664605
36,Afghanistan,AFG,2009,2565.022,Asia,3.808,False,False,7.849722334566138,-1.3154663258297672,False,673.5877100840336,6.512618217637019
37,Afghanistan,AFG,2010,2848.5862,Asia,3.93,False,False,7.954578080003741,-1.228559162968861,False,724.8310941475827,6.585938654122571
38,Afghanistan,AFG,2011,2757.0525,Asia,4.106,False,False,7.9219174532799235,-1.2556291379519218,False,671.4691914271797,6.509468134683182
39,Afghanistan,AFG,2012,2985.319,Asia,4.282,False,False,8.001461887788452,-1.1897006464261517,False,697.1786548341896,6.54704169762096
40,Afghanistan,AFG,2013,3046.5798,Asia,4.458,False,False,8.0217748633386,-1.1728647251615716,False,683.3960969044414,6.527074628374922
41,Afghanistan,AFG,2014,3017.9426,Asia,4.634,False,False,8.012330619928901,-1.1806923591808547,False,651.2608113940439,6.478910193918717
42,Afghanistan,AFG,2015,2967.6921,Asia,4.81,False,False,7.995539859013733,-1.194608977553297,False,616.9838045738047,6.424842774896064
43,Afghanistan,AFG,2016,2958.7854,Asia,4.986,False,False,7.99253412526866,-1.197100207681025,False,593.4186522262336,6.385900140167294
44,Afghanistan,AFG,2017,2952.999,Asia,5.162,False,False,7.990576543105193,-1.1987227025780294,False,572.0648973266176,6.349252441808771
45,Afghanistan,AFG,2018,2902.392,Asia,5.338,False,False,7.973290503577438,-1.2130498207172316,False,543.7227426002248,6.2984394525951055
46,Afghanistan,AFG,2019,2927.245,Asia,5.514,False,False,7.981816986639579,-1.2059828502901964,False,530.8750453391367,6.274526674037975
47,Afghanistan,AFG,2020,2769.6858,Asia,5.69,False,False,7.926489163144872,-1.2518399861784282,False,486.7637609841828,6.187778915006633
48,Afghanistan,AFG,2021,2144.1665,Asia,5.69,False,False,7.6705061777575105,-1.464005327312919,False,376.83066783831276,5.931795929619271
49,Afghanistan,AFG,2022,1981.7102,Asia,5.69,False,False,7.591715488255849,-1.5293090954170594,False,348.2794727592267,5.853005240117609
50,Afghanistan,AFG,2023,1983.8126,Asia,5.69,False,False,7.592775827738442,-1.5284302585377163,False,348.6489630931458,5.854065579600202
106,Albania,ALB,1990,5291.1567,Europe,8.61,False,False,8.573792158795193,-0.7153384656507716,False,614.5362020905923,6.4208678403555535
107,Albania,ALB,1991,3832.5532,Europe,8.596,False,False,8.251286491928164,-0.9826395314817976,False,445.8530944625407,6.0999895131479
108,Albania,ALB,1992,3578.7402,Europe,8.581999999999999,False,False,8.182766118022267,-1.0394309955019894,False,417.0053833605221,6.033099131452935
109,Albania,ALB,1993,3944.8438,Europe,8.568,False,False,8.280164638072774,-0.9587045745594404,False,460.4159430438842,6.132130304927326
110,Albania,ALB,1994,4298.6865,Europe,8.553999999999998,False,False,8.366064789901403,-0.8875082995857471,False,502.53524666822545,6.219665780096686
111,Albania,ALB,1995,4901.5557,Europe,8.54,False,False,8.497307923505415,-0.778730584650832,False,573.9526580796253,6.352546915704938
112,Albania,ALB,1996,5293.9507,Europe,8.818,False,False,8.57432007031452,-0.7149009188840697,False,600.3573032433659,6.397524983378775
113,Albania,ALB,1997,4703.2695,Europe,9.096,False,False,8.456013184151853,-0.8129567362395812,False,517.0700857519789,6.248178427703618
114,Albania,ALB,1998,5126.2725,Europe,9.374,False,False,8.542134065870009,-0.7415775146054321,False,546.8607318113932,6.304194166369495
115,Albania,ALB,1999,5790.839,Europe,9.652,False,False,8.664032465077959,-0.6405449580370064,False,599.9625984251969,6.396867317315174
116,Albania,ALB,2000,6262.79,Europe,9.93,False,False,8.742381051706197,-0.5756076162670797,False,630.6938569989929,6.446820573649115
117,Albania,ALB,2001,6882.1924,Europe,9.992,False,False,8.836692542955884,-0.4974398049040967,False,688.7702562049639,6.534907770132607
118,Albania,ALB,2002,7222.353,Europe,10.054,False,False,8.88493607906992,-0.4574543102366298,False,718.356176646111,6.576965513799537
119,Albania,ALB,2003,7636.057,Europe,10.116,False,False,8.940636649458952,-0.4112882320494733,False,754.8494464215105,6.626518320651233
120,Albania,ALB,2004,8071.8564,Europe,10.178,False,False,8.996138771984223,-0.3652866326015916,False,793.0690115936333,6.67591024381758
121,Albania,ALB,2005,8529.551,Europe,10.24,False,False,9.05129200135119,-0.319574204857208,False,832.96396484375,6.724990381739827
122,Albania,ALB,2006,9100.176,Europe,10.28,False,False,9.116049032977251,-0.2659018965785533,False,885.2311284046692,6.785848772950235
123,Albania,ALB,2007,9765.216,Europe,10.32,False,False,9.186581962881808,-0.2074423739201621,False,946.2418604651162,6.852498202828391
124,Albania,ALB,2008,10520.121,Europe,10.36,False,False,9.261044988126695,-0.1457254862563946,False,1015.455694980695,6.923092751295358
125,Albania,ALB,2009,10876.24,Europe,10.4,False,False,9.294335872445265,-0.1181331374234064,False,1045.7923076923075,6.952530066297936
126,Albania,ALB,2010,11255.348,Europe,10.44,False,False,9.328598672454124,-0.0897352396447608,False,1078.0984674329502,6.982954089999632
127,Albania,ALB,2011,11563.691,Europe,10.35,False,False,9.355625381921394,-0.0673348014859939,False,1117.2648309178744,7.0186388622100155
128,Albania,ALB,2012,11859.09,Europe,10.26,False,False,9.380849941108778,-0.0464280322456085,False,1155.8567251461989,7.052597101366154
129,Albania,ALB,2013,12249.122,Europe,10.17,False,False,9.41320953993482,-0.0196075569960016,False,1204.4367748279253,7.093767329874351
130,Albania,ALB,2014,12718.285,Europe,10.08,False,False,9.450796000760104,0.0115450771174249,False,1261.734623015873,7.140242738116882
131,Albania,ALB,2015,13203.797,Europe,9.99,False,False,9.488259718725848,0.0425959787636426,False,1321.7014014014014,7.186675126065387
132,Albania,ALB,2016,13933.284,Europe,10.056,False,False,9.542035789168612,0.087166981453906,False,1385.5692124105012,7.2338663178806675
133,Albania,ALB,2017,14614.531,Europe,10.122,False,False,9.589771586712274,0.1267316492182574,False,1443.8382730685637,7.275060313920388
134,Albania,ALB,2018,15386.701,Europe,10.188,False,False,9.641258843880532,0.169405624071127,False,1510.2768943855515,7.320048286763322
135,Albania,ALB,2019,15948.279,Europe,10.254,False,False,9.67710620270488,0.1991168453158883,False,1555.322703335284,7.349438329343371
136,Albania,ALB,2020,15659.589,Europe,10.32,False,False,9.658838723989655,0.18397628490943,False,1517.402034883721,7.324754963936238
137,Albania,ALB,2021,17329.55,Europe,10.32,False,False,9.76016841584049,0.2679609630553335,False,1679.2199612403099,7.426084655787073
138,Albania,ALB,2022,18448.518,Europe,10.32,False,False,9.82273932103918,0.3198213530202575,False,1787.6470930232558,7.488655560985762
139,Albania,ALB,2023,19487.71,Europe,10.32,False,False,9.87753928944652,0.3652409889140612,False,1888.3439922480618,7.543455529393103
140,Albania,ALB,2024,20591.486,Europe,10.32,False,False,9.932632968374412,0.4109040597091847,False,1995.2990310077519,7.598549208320995
166,Algeria,DZA,1990,11728.546,Africa,5.05,False,False,9.369780978295156,-0.0556022758688832,False,2322.484356435644,7.75039273500789
167,Algeria,DZA,1991,11314.864,Africa,5.192,False,False,9.333872538552187,-0.0853641225640687,False,2179.28813559322,7.6867535591503975
168,Algeria,DZA,1992,11241.415,Africa,5.334,False,False,9.327360005203955,-0.0907618792055351,False,2107.5018747656545,7.653258579444135
169,Algeria,DZA,1993,10743.706,Africa,5.476,False,False,9.282075373718468,-0.1282949569322813,False,1961.9623813002192,7.581700466292266
170,Algeria,DZA,1994,10414.035,Africa,5.617999999999999,False,False,9.250909694577578,-0.1541258805642144,False,1853.6908152367391,7.524933965895525
171,Algeria,DZA,1995,10588.443,Africa,5.76,False,False,9.267518402290394,-0.1403601526102242,False,1838.2713541666667,7.516580927582594
172,Algeria,DZA,1996,10808.879,Africa,5.819999999999999,False,False,9.288123204978488,-0.123282357440701,False,1857.1957044673543,7.526822943235142
173,Algeria,DZA,1997,10725.968,Africa,5.88,False,False,9.280422996133607,-0.1296644903543725,False,1824.144217687075,7.508866234223074
174,Algeria,DZA,1998,11094.888,Africa,5.94,False,False,9.31423974067852,-0.1016362949195396,False,1867.8262626262626,7.532530607303966
175,Algeria,DZA,1999,11292.037,Africa,6.0,False,False,9.33185306602405,-0.0870379138013864,False,1882.0061666666668,7.540093596795996
176,Algeria,DZA,2000,11558.221,Africa,6.06,False,False,9.355152237650104,-0.0677269557362947,False,1907.297194719472,7.553442437568879
177,Algeria,DZA,2001,11742.595,Africa,6.134,False,False,9.370978108138807,-0.0546100635885385,False,1914.3454515813496,7.557131042446749
178,Algeria,DZA,2002,12213.126,Africa,6.207999999999999,False,False,9.410266553993331,-0.0220467801157916,False,1967.3205541237116,7.584427771112413
179,Algeria,DZA,2003,12835.182,Africa,6.282,False,False,9.459945273181331,0.0191282315268663,False,2043.1680993314233,7.622256872064877
180,Algeria,DZA,2004,13226.765,Africa,6.356,False,False,9.48999770717887,0.0440364686948988,False,2080.988829452486,7.6405984585044004
181,Algeria,DZA,2005,13738.496,Africa,6.43,False,False,9.52795709835851,0.0754981971636819,False,2136.624572317263,7.666982560108981
182,Algeria,DZA,2006,13920.694,Africa,6.544,False,False,9.541131788967464,0.0864177226280809,False,2127.2454156479216,7.662583189667019
183,Algeria,DZA,2007,14114.675,Africa,6.658,False,False,9.554970315271955,0.0978874523437043,False,2119.957194352658,7.659151176119124
184,Algeria,DZA,2008,14206.776,Africa,6.772,False,False,9.561474312872294,0.1032781343358111,False,2097.8700531600707,7.648677848601405
185,Algeria,DZA,2009,14104.428,Africa,6.886,False,False,9.55424406961841,0.0972855210997226,False,2048.2759221609062,7.624753704702078
186,Algeria,DZA,2010,14496.421,Africa,7.0,False,False,9.581657070355517,0.1200061274873205,False,2070.9172857142858,7.635746921300203
187,Algeria,DZA,2011,14641.964,Africa,7.11,False,False,9.591646931523057,0.1282859836632691,False,2059.3479606188466,7.630144687707908
188,Algeria,DZA,2012,14697.54,Africa,7.22,False,False,9.59543541182399,0.1314259744490337,False,2035.6703601108036,7.618580458919256
189,Algeria,DZA,2013,14778.191,Africa,7.33,False,False,9.600907791882744,0.135961625051852,False,2016.1242837653479,7.608932275984186
190,Algeria,DZA,2014,15073.763,Africa,7.439999999999999,False,False,9.620710961843834,0.152375006214591,False,2026.0434139784952,7.613840112998834
191,Algeria,DZA,2015,15239.518,Africa,7.55,False,False,9.631647201443895,0.1614392453942554,False,2018.4792052980133,7.610099638182962
192,Algeria,DZA,2016,15511.686,Africa,7.676,False,False,9.64934895432462,0.1761109175483025,False,2020.8032829598749,7.611250376179168
193,Algeria,DZA,2017,15427.664,Africa,7.802,False,False,9.64391754050657,0.1716092208288673,False,1977.398615739554,7.589537429422105
194,Algeria,DZA,2018,15343.426,Africa,7.928,False,False,9.63844238766437,0.1670712720711755,False,1935.3463673057518,7.568041590636684
195,Algeria,DZA,2019,15199.199,Africa,8.054,False,False,9.628998008077392,0.1592435251846296,False,1887.161534641172,7.542829145648129
196,Algeria,DZA,2020,14194.155,Africa,8.18,False,False,9.560585539132392,0.1025414955961997,False,1735.2267726161372,7.458893388517736
197,Algeria,DZA,2021,14496.865,Africa,8.18,False,False,9.581687698136031,0.1200315125866136,False,1772.2328850855747,7.479995547521378
198,Algeria,DZA,2022,14782.2,Africa,8.18,False,False,9.601179033222184,0.1361864369127838,False,1807.114914425428,7.4994868826075285
199,Algeria,DZA,2023,15159.324,Africa,8.18,False,False,9.62637106717313,0.157066248393168,False,1853.2180929095355,7.524678916558473
200,Algeria,DZA,2024,15501.92,Africa,8.18,False,False,9.648719166203705,0.1755889328104715,False,1895.1002444987776,7.547027015589049
338,Argentina,ARG,1990,17007.285,South America,8.67,False,False,9.741397060657611,0.2524027767567209,False,1961.6245674740485,7.581528269865162
339,Argentina,ARG,1991,18295.61,South America,8.718,False,False,9.81441641934075,0.3129231161104723,False,2098.6017435191557,7.64902656552455
340,Argentina,ARG,1992,19476.283,South America,8.766,False,False,9.87695274790148,0.3647548480605782,False,2221.798197581565,7.706072145904861
341,Argentina,ARG,1993,20791.346,South America,8.814,False,False,9.942292121421085,0.4189098164125708,False,2358.900158838212,7.76595075500129
342,Argentina,ARG,1994,21711.844,South America,8.862,False,False,9.985613197082,0.4548154481169694,False,2449.9936808846765,7.8038407243047025
343,Argentina,ARG,1995,20819.5,South America,8.91,False,False,9.94364532651075,0.4200313879070165,False,2336.6442199775533,7.756471085028032
344,Argentina,ARG,1996,21695.596,South America,8.944,False,False,9.984864569622795,0.4541949662516454,False,2425.7151162790697,7.793881653210054
345,Argentina,ARG,1997,23172.158,South America,8.978,False,False,10.050706750767407,0.5087666746112718,False,2580.993316997104,7.855929610407669
346,Argentina,ARG,1998,23783.102,South America,9.012,False,False,10.076730607490198,0.5303359223910434,False,2639.0481580115397,7.878173584920201
347,Argentina,ARG,1999,22714.512,South America,9.046,False,False,10.030759294361584,0.4922337050988525,False,2511.0006632765862,7.828436623305932
348,Argentina,ARG,2000,22281.38,South America,9.08,False,False,10.01150663108179,0.476276598159406,False,2453.896475770925,7.805432438468587
349,Argentina,ARG,2001,21066.459,South America,9.178,False,False,9.955437433823317,0.4298049924568638,False,2295.321311832643,7.738628117850674
350,Argentina,ARG,2002,18571.701,South America,9.276,False,False,9.829394249505585,0.3253371304308676,False,2002.123868046572,7.6019638301122985
351,Argentina,ARG,2003,20005.139,South America,9.374,False,False,9.90374446953013,0.3869605222006836,False,2134.1091316407083,7.665804570029616
352,Argentina,ARG,2004,21591.45,South America,9.472,False,False,9.980052681976227,0.4502067489000506,False,2279.5027449324325,7.73171260383458
353,Argentina,ARG,2005,23262.408,South America,9.57,False,False,10.05459394607971,0.5119884829601453,False,2430.763636363636,7.795960740614846
354,Argentina,ARG,2006,24877.25,South America,9.598,False,False,10.121709010197542,0.5676151897597221,False,2591.9201917066052,7.860154266761487
355,Argentina,ARG,2007,26850.664,South America,9.626,False,False,10.198045829612608,0.6308851266573302,False,2789.3895699148143,7.93357805873169
356,Argentina,ARG,2008,27658.484,South America,9.654,False,False,10.227687795329151,0.6554531570622828,False,2864.9765900145017,7.96031545809085
357,Argentina,ARG,2009,25747.197,South America,9.682,False,False,10.156081045797883,0.5961036248312876,False,2659.284961784755,7.88581255428038
358,Argentina,ARG,2010,28056.258,South America,9.71,False,False,10.241966987671658,0.6672881222256452,False,2889.4189495365604,7.968810705368425
359,Argentina,ARG,2011,29425.76,South America,9.686,False,False,10.28962576017216,0.7067889496354012,False,3037.968201527978,8.018944216191123
360,Argentina,ARG,2012,28825.967,South America,9.662,False,False,10.26903189184256,0.6897202171459469,False,2983.4368660732766,8.000831225710344
361,Argentina,ARG,2013,29227.66,South America,9.638,False,False,10.282870800162458,0.7011902634858522,False,3032.5440962855364,8.017157181944317
362,Argentina,ARG,2014,28200.814,South America,9.614,False,False,10.247106121757838,0.6715475699185469,False,2933.3070522155185,7.98388575228607
363,Argentina,ARG,2015,28669.207,South America,9.59,False,False,10.263578898920414,0.6852006351050545,False,2989.4897810218977,8.002858010025067
364,Argentina,ARG,2016,27802.105,South America,9.644,False,False,10.232867016236618,0.6597458297529334,False,2882.8395893819993,7.966531055917693
365,Argentina,ARG,2017,28334.904,South America,9.698,False,False,10.251849680561982,0.6754791545523839,False,2921.7265415549596,7.979930001878822
366,Argentina,ARG,2018,27367.115,South America,9.752,False,False,10.217097389098631,0.6466755535537894,False,2806.30793683347,7.939624996919663
367,Argentina,ARG,2019,26629.553,South America,9.806,False,False,10.189776893086924,0.6240316174831319,False,2715.6386905975937,7.906782449857884
368,Argentina,ARG,2020,23877.094,South America,9.86,False,False,10.080674868309195,0.5336050281127381,False,2421.6119675456393,7.792188699694653
369,Argentina,ARG,2021,26300.273,South America,9.86,False,False,10.17733459834012,0.6137191207152023,False,2667.370486815416,7.8888484297255745
370,Argentina,ARG,2022,27825.027,South America,9.86,False,False,10.23369114649368,0.6604288902964464,False,2822.0108519269775,7.945204977879135
371,Argentina,ARG,2023,27230.396,South America,9.86,False,False,10.212089128345754,0.6425245770757351,False,2761.7034482758622,7.923602959731211
372,Argentina,ARG,2024,26771.965,South America,9.86,False,False,10.195110536883655,0.6284522798717304,False,2715.2094320486817,7.906624368269112
374,Armenia,ARM,1990,6137.6006,Asia,10.45,False,False,8.72218916300714,-0.5923431776072298,False,587.3302009569378,6.375587184596321
375,Armenia,ARM,1991,5326.753,Asia,10.45,False,False,8.580497138280512,-0.7097812046568437,False,509.7371291866029,6.233895159869691
376,Armenia,ARM,1992,3136.7244,Asia,10.45,False,False,8.050934349693044,-1.1486965861724294,False,300.165014354067,5.7043323712822245
377,Armenia,ARM,1993,2958.8804,Asia,10.45,False,False,7.992566232522844,-1.197073596355564,False,283.14644976076556,5.645964254112024
378,Armenia,ARM,1994,3200.8965,Asia,10.45,False,False,8.071186205801384,-1.1319113222872903,False,306.3058851674641,5.724584227390563
379,Armenia,ARM,1995,3480.7559,Asia,10.45,False,False,8.155004761824948,-1.062440327934953,False,333.08668899521535,5.808402783414127
380,Armenia,ARM,1996,3717.3357,Asia,10.45,False,False,8.220762480989094,-1.0079386238565535,False,355.7259043062201,5.874160502578275
381,Armenia,ARM,1997,3879.1794,Asia,10.45,False,False,8.26337891540377,-0.9726170171027178,False,371.2133397129187,5.9167769369929495
382,Armenia,ARM,1998,4211.5127,Asia,10.45,False,False,8.345577173303525,-0.90448896788268,False,403.01556937799046,5.998975194892705
383,Armenia,ARM,1999,4406.9673,Asia,10.45,False,False,8.390942044800845,-0.8668893851518724,False,421.7193588516747,6.044340066390024
384,Armenia,ARM,2000,4589.0083,Asia,10.45,False,False,8.431419223066111,-0.8333408494090906,False,439.1395502392345,6.084817244655292
385,Armenia,ARM,2001,5044.1167,Asia,10.45,False,False,8.525977833216851,-0.7549682194880959,False,482.6905933014354,6.179375854806031
386,Armenia,ARM,2002,5731.3535,Asia,10.45,False,False,8.653706994729392,-0.6491029758113627,False,548.4548803827752,6.307105016318572
387,Armenia,ARM,2003,6569.2603,Asia,10.45,False,False,8.79015651762118,-0.5360100703271689,False,628.6373492822967,6.44355453921036
388,Armenia,ARM,2004,7299.4,Asia,10.45,False,False,8.89554743197773,-0.4486593455784231,False,698.5071770334928,6.548945453566911
389,Armenia,ARM,2005,8362.9,Asia,10.45,False,False,9.03156053587849,-0.3359281554792139,False,800.2775119617226,6.684958557467671
390,Armenia,ARM,2006,9525.231,Asia,10.45,False,False,9.161699451669332,-0.228065644922683,False,911.5053588516747,6.815097473258511
391,Armenia,ARM,2007,10898.849,Asia,10.45,False,False,9.296412466311274,-0.1164120025389399,False,1042.952057416268,6.9498104879004545
392,Armenia,ARM,2008,11727.482,Asia,10.45,False,False,9.36969025534746,-0.0556774694022269,False,1122.247081339713,7.023088276936639
393,Armenia,ARM,2009,10143.235,Asia,10.45,False,False,9.224562259795372,-0.1759633182365915,False,970.6444976076556,6.877960281384551
394,Armenia,ARM,2010,10438.564,Asia,10.45,False,False,9.25326230408333,-0.1521759767548306,False,998.9056459330144,6.906660325672511
395,Armenia,ARM,2011,10990.177,Asia,10.45,False,False,9.304757152818476,-0.109495709814322,False,1051.6915789473685,6.958155174407654
396,Armenia,ARM,2012,11796.274,Asia,10.45,False,False,9.37553899787835,-0.050829879815769,False,1128.83004784689,7.02893701946753
397,Armenia,ARM,2013,12194.019,Asia,10.45,False,False,9.408700864609896,-0.023344464106954,False,1166.8917703349284,7.0620988861990766
398,Armenia,ARM,2014,12667.376,Asia,10.45,False,False,9.446785148472472,0.0082207786584547,False,1212.189090909091,7.100183170061651
399,Armenia,ARM,2015,13112.76,Asia,10.45,False,False,9.48134108091598,0.0368616322058223,False,1254.8095693779906,7.13473910250516
400,Armenia,ARM,2016,13192.994,Asia,10.468,False,False,9.487441210097044,0.041917577571513,False,1260.3165838746656,7.1391182254291445
401,Armenia,ARM,2017,14243.875,Asia,10.486,False,False,9.564082268734335,0.1054396758316131,False,1358.370684722487,7.214041234583997
402,Armenia,ARM,2018,15037.045,Asia,10.504,False,False,9.61827210213605,0.1503536159995417,False,1431.554169840061,7.2665159651355555
403,Armenia,ARM,2019,16215.36,Asia,10.521999999999998,False,False,9.69371422016009,0.212882001166461,False,1541.0910473294052,7.340245916851474
404,Armenia,ARM,2020,15052.936,Asia,10.54,False,False,9.619328334207276,0.1512290485497538,False,1428.1722960151803,7.264150791094059
405,Armenia,ARM,2021,15921.705,Asia,10.54,False,False,9.675438551653745,0.1977346528485939,False,1510.5981973434536,7.320261008540527
406,Armenia,ARM,2022,17886.178,Asia,10.54,False,False,9.791783514774307,0.294164377474241,False,1696.980834914611,7.436605971661091
407,Armenia,ARM,2023,19402.752,Asia,10.54,False,False,9.87317019066096,0.3616197664609898,False,1840.868311195446,7.517992647547742
408,Armenia,ARM,2024,20078.785,Asia,10.54,False,False,9.907419064006858,0.3900061214599706,False,1905.0080645161293,7.552241520893641
499,Australia,AUS,1990,36267.742,Oceania,11.44,False,False,10.49868397503159,0.8800618232426027,False,3170.257167832168,8.061567989079938
500,Australia,AUS,1991,35670.668,Oceania,11.454,False,False,10.48208400539934,0.8663033376365423,False,3114.2542343286186,8.043744991427674
501,Australia,AUS,1992,35426.285,Oceania,11.468,False,False,10.475209337718928,0.8606054346630546,False,3089.1423962329964,8.035648789697804
502,Australia,AUS,1993,36533.15,Oceania,11.482,False,False,10.505975346567176,0.8861051011848656,False,3181.7758230273475,8.06519475482173
503,Australia,AUS,1994,37622.652,Oceania,11.496,False,False,10.53536159478827,0.9104611862936344,False,3272.6732776617955,8.093362446011545
504,Australia,AUS,1995,38653.336,Oceania,11.51,False,False,10.562388363356789,0.932861673437048,False,3358.239443961773,8.119172140622995
505,Australia,AUS,1996,39663.16,Oceania,11.482,False,False,10.588178076156405,0.9542368566571812,False,3454.377286187076,8.14739748441096
506,Australia,AUS,1997,40773.566,Oceania,11.454,False,False,10.615789258262568,0.9771217209063264,False,3559.766544438624,8.177450244290903
507,Australia,AUS,1998,42257.17,Oceania,11.426,False,False,10.651529322529212,1.006744013637332,False,3698.334500262559,8.215637862226941
508,Australia,AUS,1999,43899.074,Oceania,11.398,False,False,10.689648505446716,1.0383381816451074,False,3851.4716616950345,8.256210604033908
509,Australia,AUS,2000,45099.074,Oceania,11.37,False,False,10.716616993129206,1.0606903640777734,False,3966.497273526825,8.285638685366761
510,Australia,AUS,2001,45428.2,Oceania,11.438,False,False,10.723888336572948,1.06671704221778,False,3971.690855044588,8.286947191079822
511,Australia,AUS,2002,46688.395,Oceania,11.506,False,False,10.751250911704815,1.0893958545551947,False,4057.743351294976,8.308382273263716
512,Australia,AUS,2003,47581.23,Oceania,11.574,False,False,10.770193634720794,1.1050960749609349,False,4111.044582685329,8.321432431569148
513,Australia,AUS,2004,49061.277,Oceania,11.642,False,False,10.800825346825537,1.1304844328566823,False,4214.162257344099,8.346206097975992
514,Australia,AUS,2005,49997.066,Oceania,11.71,False,False,10.819719602688544,1.1461444824283034,False,4269.604269854824,8.359276425078919
515,Australia,AUS,2006,50693.727,Oceania,11.706,False,False,10.833557454113707,1.1576136527864238,False,4330.576371091748,8.373455923244677
516,Australia,AUS,2007,51663.242,Oceania,11.702,False,False,10.852501821165433,1.1733152358116554,False,4414.9070244402665,8.392742053799388
517,Australia,AUS,2008,52473.383,Oceania,11.698,False,False,10.868061329540398,1.1862113601273552,False,4485.671311335271,8.408643442519564
518,Australia,AUS,2009,52407.91,Oceania,11.694,False,False,10.866812813115168,1.185176557314699,False,4481.606806909526,8.40773692336169
519,Australia,AUS,2010,52739.27,Oceania,11.69,False,False,10.873115618324944,1.1904004858324997,False,4511.4858853721125,8.41438184284097
520,Australia,AUS,2011,53257.047,Oceania,11.936,False,False,10.882885412843937,1.198497945059327,False,4461.8839644772115,8.403326369382532
521,Australia,AUS,2012,54403.883,Oceania,12.182,False,False,10.904190808973167,1.216156410253502,False,4465.92373994418,8.404231356558876
522,Australia,AUS,2013,54895.004,Oceania,12.428,False,False,10.913177621535212,1.2236049137157636,False,4417.04248471194,8.39322563000441
523,Australia,AUS,2014,55489.07,Oceania,12.674,False,False,10.923941343402964,1.232526165721996,False,4378.181316080164,8.38438869250164
524,Australia,AUS,2015,55879.996,Oceania,12.92,False,False,10.930961741788934,1.2383448540860118,False,4325.077089783282,8.372185243434478
525,Australia,AUS,2016,56529.953,Oceania,12.922,False,False,10.942525918252043,1.2479295436329465,False,4374.706160037146,8.38359463311607
526,Australia,AUS,2017,56881.855,Oceania,12.924,False,False,10.948731676462929,1.2530730370796594,False,4401.257737542557,8.389645628500675
527,Australia,AUS,2018,57647.844,Oceania,12.926,False,False,10.962108126905944,1.264159786330266,False,4459.836298932384,8.40286734006524
528,Australia,AUS,2019,58048.617,Oceania,12.928,False,False,10.969036162552827,1.269901922059283,False,4490.146735767326,8.40964066077409
529,Australia,AUS,2020,57260.465,Oceania,12.93,False,False,10.955365699471384,1.25857148750422,False,4428.49690641918,8.395815506687619
530,Australia,AUS,2021,58327.414,Oceania,12.93,False,False,10.973827484802964,1.2738730942766352,False,4511.014230471771,8.414277292019197
531,Australia,AUS,2022,60029.133,Oceania,12.93,False,False,11.00258527336298,1.2977082957095607,False,4642.624361948956,8.443035080579214
532,Australia,AUS,2023,60684.96,Oceania,12.93,False,False,11.013451170398776,1.3067142331465482,False,4693.345707656613,8.45390097761501
533,Australia,AUS,2024,60303.98,Oceania,12.93,False,False,11.007153383853904,1.3014944642284578,False,4663.880897138438,8.447603191070137
558,Austria,AUT,1990,43258.176,Europe,8.26,False,False,10.674941534956556,1.0261486628519818,False,5237.067312348669,8.56351694742367
559,Austria,AUT,1991,44302.42,Europe,8.394,False,False,10.6987945820807,1.0459186873031507,False,5277.867524422206,8.571277417169302
560,Austria,AUT,1992,44734.855,Europe,8.528,False,False,10.708508230666506,1.0539696113235473,False,5245.644348030019,8.565153363243018
561,Austria,AUT,1993,44601.207,Europe,8.661999999999999,False,False,10.705516200422236,1.0514897390128934,False,5149.065689217272,8.5465705576298
562,Austria,AUT,1994,45497.137,Europe,8.796,False,False,10.72540467988238,1.0679738269022605,False,5172.480331969077,8.551107607189865
563,Austria,AUT,1995,46639.53,Europe,8.93,False,False,10.750203743786637,1.088527934610242,False,5222.791713325868,8.560787348898227
