,country,code,year,adult_literacy_rate,youth_literacy_rate_M,youth_literacy_rate_F,continent,invalid_literacy_flag,adult_literacy_rate_outlier_flag,youth_literacy_rate_M_outlier_flag,youth_literacy_rate_F_outlier_flag,literacy_gender_gap_abs,gender_gap_pct,youth_literacy_avg,regional_literacy_std,youth_literacy_yoy,youth_literacy_abs_change,youth_literacy_5yr_avg,literacy_momentum_5yr,literacy_5yr_std,literacy_stability_index,gender_gap_change,gender_gap_acceleration,regional_convergence_index,avg_schooling_years,adult_literacy_rate_norm,youth_literacy_avg_norm,avg_schooling_years_norm,literacy_index,education_development_index,log_gdp,log_gdp_norm,education_spend_efficiency
10,Albania,ALB,2017,98.81623,98.58999,99.52556,Europe,False,False,False,False,-0.9355699999999985,-0.9489502940410061,99.05777499999999,,0.058358585858586665,0.05777499999999236,98.354555,-0.03744500000000528,,,-0.9355699999999985,-0.9355699999999985,,10.122,0.9862352325581396,0.9882221874999999,0.7555740432612313,0.9870300145348837,0.9175932231527879,9.589771586712274,0.5730214408326779,0.34457178232011
11,Algeria,DZA,2002,70.0,94.0,86.0,Africa,False,False,False,False,8.0,8.51063829787234,90.0,18.324334912896564,,,,,,,,,10.470121223079797,6.207999999999999,0.6511627906976745,0.875,0.42995008319467554,0.7406976744186047,0.6474733970514259,9.410266553993331,0.540598297484409,0.1068750995670169
12,Algeria,DZA,2006,73.0,94.0,89.0,Africa,False,False,False,False,5.0,5.319148936170213,91.5,20.176973516108692,1.6666666666666607,1.5,,,,,-3.0,,-3.354363757485949,6.544,0.6860465116279069,0.89375,0.45790349417637266,0.7691279069767442,0.6757605831366327,9.541131788967464,0.5642358646801693,0.11152471845646339
13,Algeria,DZA,2008,75.0,96.0,92.0,Africa,False,False,False,False,4.0,4.166666666666666,94.0,18.62199745372839,2.732240437158473,2.5,,,,,-1.0,2.0,1.300127094817583,6.772,0.7093023255813953,0.925,0.4768718801996673,0.7955813953488372,0.6999685408040862,9.561474312872294,0.5679102383656394,0.13205830243844685
14,Algeria,DZA,2019,75.0,64.79,97.9897,Africa,False,False,True,False,-33.19969999999999,-51.242012656274106,81.38985,17.74699986130924,-13.415053191489367,-12.610150000000004,,,,,-37.19969999999999,-36.19969999999999,-1.6929447969862963,8.054,0.7093023255813953,0.767373125,0.5835274542429285,0.7325306453488372,0.6878296880170646,9.628998008077392,0.5801067234216746,0.10772296459538999
15,Argentina,ARG,1991,96.0,98.0,99.0,South America,False,False,False,False,-1.0,-1.0204081632653061,98.5,,,,,,,,,,,8.718,0.9534883720930232,0.9812500000000002,0.6387687188019967,0.964593023255814,0.8668457319196687,9.81441641934075,0.613597972311688,0.25324775960798074
16,Argentina,ARG,2001,97.0,99.0,99.0,South America,False,False,False,False,0.0,0.0,99.0,1.1456439237389586,0.50761421319796,0.5,,,,,1.0,,0.40643129995349736,9.178,0.9651162790697674,0.9875,0.6770382695507489,0.9740697674418605,0.884960318074527,9.955437433823317,0.6390699298297018,0.24589038824482523
17,Armenia,ARM,2000,99.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,8.288543120405631,,,,,,,,,-5.538543120405631,10.45,0.9883720930232558,1.0,0.7828618968386023,0.9930232558139535,0.929974848121348,8.431419223066111,0.36379374306049006,0.566181105060858
18,Armenia,ARM,2001,99.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,13.545263050642873,0.0,0.0,,,,,0.0,,-5.256719930237242,10.45,0.9883720930232558,1.0,0.7828618968386023,0.9930232558139535,0.929974848121348,8.525977833216851,0.3808734166790615,0.5491014314422865
19,Armenia,ARM,2011,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,15.046752608536497,0.0,0.0,,,,,0.0,0.0,-4.969537007751432,10.45,1.0,1.0,0.7828618968386023,1.0,0.9348585690515806,9.304757152818476,0.5215406343812321,0.4133179346703485
20,Armenia,ARM,2016,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,4.3023764224051755,0.0,0.0,,,,,0.0,0.0,10.178629626571364,10.468,1.0,1.0,0.7843594009983361,1.0,0.9353078202995008,9.487441210097044,0.5545379898696463,0.38076983042985446
21,Armenia,ARM,2017,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,6.10712442301399,0.0,0.0,100.0,,,,0.0,0.0,-1.8047480006088144,10.486,1.0,1.0,0.78585690515807,1.0,0.9357570715474209,9.564082268734335,0.5683813010733536,0.36737577047406733
22,Armenia,ARM,2020,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,1.7868948583033002,0.0,0.0,100.0,0.0,,,0.0,0.0,4.728605962904746,10.54,1.0,1.0,0.7903494176372712,1.0,0.9371048252911813,9.619328334207276,0.5783601360571149,0.35874468923406644
23,Armenia,ARM,2022,99.825,99.64871,99.91656,Asia,False,False,False,False,-0.2678500000000099,-0.2687942473113901,99.782635,8.24745411609174,-0.2173650000000027,-0.21736500000000092,99.95652700000001,-0.04347299999999166,,,-0.2678500000000099,-0.2678500000000099,6.537180116364686,10.54,0.9979651162790697,0.9972829375000001,0.7903494176372712,0.9976922447674419,0.9354893966283907,9.791783514774307,0.6095098980219023,0.32597949860648845
24,Bahrain,BHR,1991,84.0,97.0,97.0,Asia,False,False,False,False,0.0,0.0,97.0,23.225089061288053,,,,,,,,,-20.79609750098983,7.82,0.8139534883720929,0.9625000000000001,0.5640599001663894,0.8733720930232558,0.7805784351661958,10.771512465747715,0.786473695296583,-0.005895260130387103
25,Bahrain,BHR,2001,87.0,97.0,97.0,Asia,False,False,False,False,0.0,0.0,97.0,13.545263050642873,0.0,0.0,,,,,0.0,,-5.256719930237242,7.82,0.8488372093023255,0.9625000000000001,0.5640599001663894,0.8943023255813953,0.7952295979568935,10.955719022230246,0.819746052600768,-0.02451645464387453
26,Bahrain,BHR,2022,98.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,8.24745411609174,2.0618556701030855,2.0,,,,,0.0,0.0,6.537180116364686,8.21,0.9767441860465116,0.9875,0.596505823627288,0.9810465116279069,0.8656843052277212,10.960808917309343,0.8206654162268319,0.04501888900088935
27,Bahrain,BHR,2023,98.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,10.546774165445687,0.0,0.0,,,,,0.0,0.0,-2.2993200493539465,8.21,0.9767441860465116,0.9875,0.596505823627288,0.9810465116279069,0.8656843052277212,10.965088389833976,0.8214383970676444,0.044245908160076786
28,Bangladesh,BGD,1991,35.0,52.0,38.0,Asia,False,False,True,True,14.0,26.923076923076923,45.0,23.225089061288053,,,,,,,,,-20.79609750098983,3.264,0.2441860465116279,0.3125,0.18502495840266223,0.2715116279069767,0.24556562705568236,7.650351216315597,0.22271313064518083,0.02285249641050152
29,Bangladesh,BGD,2000,41.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,8.288543120405631,122.22222222222223,55.0,,,,,-14.0,,-5.538543120405631,4.77,0.313953488372093,1.0,0.31031613976705497,0.5883720930232559,0.5049553070463956,7.90578635365463,0.26885116894238914,0.23610413810400643
30,Bangladesh,BGD,2001,47.0,67.0,60.0,Asia,False,False,True,True,7.0,10.44776119402985,63.5,13.545263050642873,-36.5,-36.5,,,,,7.0,21.0,-5.256719930237242,4.917999999999999,0.3837209302325581,0.5437500000000001,0.32262895174708817,0.4477325581395349,0.41020147622180086,7.938643426698513,0.2747859863297901,0.13541548989201074
31,Bangladesh,BGD,2006,51.0,78.755,87.2,Asia,False,False,False,False,-8.445000000000007,-10.7231286902419,82.97749999999999,10.396180738051406,30.67322834645667,19.477499999999992,,,,,-15.445000000000007,-22.445000000000007,1.532830403622567,5.652,0.4302325581395348,0.7872187499999999,0.38369384359401004,0.5730270348837209,0.5162270774968076,8.13371279870563,0.3100204425210351,0.20620663497577252
32,Bangladesh,BGD,2007,55.0,90.51,77.09,Asia,False,False,False,False,13.420000000000002,14.827090929179098,83.80000000000001,11.04616353712405,0.9912325630442309,0.8225000000000193,75.05550000000001,,,,21.86500000000001,37.31000000000002,-0.6499827990726441,5.794,0.47674418604651164,0.7975000000000001,0.3955074875207987,0.605046511627907,0.5421848043957744,8.191162590680682,0.32039732617895345,0.221787478216821
33,Bangladesh,BGD,2011,59.0,76.0,80.0,Asia,False,False,False,False,-4.0,-5.263157894736842,78.0,15.046752608536497,-6.921241050119342,-5.800000000000011,81.6555,6.599999999999994,,,-17.42,-39.28500000000001,-4.969537007751432,6.327999999999999,0.5232558139534884,0.7250000000000001,0.4399334442595674,0.6039534883720931,0.5547474751383353,8.37848873870174,0.3542331605183484,0.20051431461998692
34,Bangladesh,BGD,2012,58.0,76.0,79.0,Asia,False,False,False,False,-3.0,-3.9473684210526314,77.5,9.949069019711057,-0.6410256410256387,-0.5,77.1555,-4.5,,,1.0,18.42,5.09768358882544,6.436,0.5116279069767442,0.71875,0.4489184692179701,0.5944767441860466,0.5508092616956236,8.432081456236768,0.36391335909964484,0.18689590259597877
35,Bangladesh,BGD,2013,61.0,84.0,87.0,Asia,False,False,False,False,-3.0,-3.571428571428571,85.5,11.250834108272507,10.322580645161295,8.0,81.55550000000001,4.400000000000006,,,0.0,-1.0,-1.3017650885614493,6.544,0.5465116279069768,0.8187500000000001,0.45790349417637266,0.6554069767441861,0.5961559319738421,8.481094607341744,0.3727663723002006,0.2233895596736415
36,Bangladesh,BGD,2014,61.0,85.0,86.0,Asia,False,False,False,False,-1.0,-1.1764705882352942,85.5,7.369563262760118,0.0,0.0,82.06000000000002,0.5045000000000073,3.1888499572729994,0.23872900920304485,2.0,2.0,3.8812708455123888,6.652,0.5465116279069768,0.8187500000000001,0.46688851913477536,0.6554069767441861,0.5988514394613629,8.530827737108645,0.3817494318343311,0.2171020076270318
37,Bangladesh,BGD,2015,65.0,86.0,90.0,Asia,False,False,False,False,-4.0,-4.651162790697675,88.0,14.481006048976539,2.923976608187129,2.5,82.9,0.8399999999999892,2.2489286504911647,0.3077937706784735,-3.0,-5.0,-7.111442786216421,6.76,0.5930232558139534,0.8500000000000001,0.47587354409317806,0.695813953488372,0.6298318306698139,8.58535851524673,0.3915990678566932,0.23823276281312067
38,Bangladesh,BGD,2016,73.0,91.0,94.0,Asia,False,False,False,False,-3.0,-3.296703296703297,92.5,4.3023764224051755,5.1136363636363535,4.5,85.8,2.8999999999999915,3.117065619296453,0.2428914407662236,1.0,4.0,10.178629626571364,6.854,0.6860465116279069,0.90625,0.48369384359401,0.7741279069767442,0.6869976879619238,8.645152820555293,0.40239942984690646,0.2845982581150174
39,Bangladesh,BGD,2017,73.0,92.0,94.0,Asia,False,False,False,False,-2.0,-2.1739130434782608,93.0,6.10712442301399,0.540540540540535,0.5,88.9,3.1000000000000085,3.0782987265695874,0.2452002825308332,1.0,0.0,-1.8047480006088144,6.948,0.6860465116279069,0.9125000000000001,0.491514143094842,0.7766279069767441,0.6910937778121734,8.700465462804486,0.41239029027824103,0.27870348753393237
40,Bangladesh,BGD,2018,74.0,92.0,95.0,Asia,False,False,False,False,-3.0,-3.260869565217391,93.5,6.770899141059141,0.5376344086021501,0.5,90.5,1.5999999999999943,3.6683947442989138,0.21420639315499385,-1.0,-2.0,-0.6637747180451514,7.042,0.6976744186046511,0.91875,0.49933444259567394,0.7861046511627906,0.7000735885926556,8.762895302287616,0.4236666963160609,0.27640689227659465
41,Bangladesh,BGD,2019,75.0,94.0,96.0,Asia,False,False,False,False,-2.0,-2.127659574468085,95.0,6.515500821208046,1.6042780748663166,1.5,92.4,1.9000000000000057,3.7821951298154763,0.20910899134276556,1.0,2.0,0.2553983198510954,7.136,0.7093023255813953,0.9375,0.5071547420965059,0.8005813953488372,0.7125533993731378,8.830298243821543,0.4358413702087496,0.2767120291643882
42,Bangladesh,BGD,2020,75.0,93.0,96.0,Asia,False,False,False,False,-3.0,-3.225806451612903,94.5,1.7868948583033002,-0.5263157894736858,-0.5,93.7,1.2999999999999972,3.0907927785602025,0.24445139466388727,-1.0,-2.0,4.728605962904746,7.23,0.7093023255813953,0.9312500000000001,0.5149750415973379,0.7980813953488373,0.7131494892233874,8.855834188860353,0.44045380694094516,0.27269568228244223
43,Bangladesh,BGD,2021,76.0,94.0,96.0,Asia,False,False,False,False,-2.0,-2.127659574468085,95.0,14.784634232456426,0.5291005291005346,0.5,94.2,0.5,2.2210357943986154,0.3104591391809433,1.0,2.0,-12.997739374153126,7.23,0.7209302325581395,0.9375,0.5149750415973379,0.8075581395348836,0.7197832101536199,8.91476984061824,0.45109907440963815,0.26868413574398176
44,Bangladesh,BGD,2022,79.0,92.0,94.0,Asia,False,False,False,False,-2.0,-2.1739130434782608,93.0,8.24745411609174,-2.1052631578947323,-2.0,94.2,0.0,1.5795568998931062,0.3876634781893894,0.0,-1.0,6.537180116364686,7.23,0.7558139534883721,0.9125000000000001,0.5149750415973379,0.8184883720930233,0.7274343729443177,8.97311868714139,0.46163835002977294,0.26579602291454474
45,Belize,BLZ,1991,70.0,77.0,78.0,North America,False,False,False,False,-1.0,-1.2987012987012987,77.5,,,,,,,,,,,9.1,0.6511627906976745,0.71875,0.6705490848585691,0.6781976744186047,0.675903097550594,9.108094223859542,0.486018341549979,0.18988475600061494
46,Belize,BLZ,2006,76.97201333333334,83.94272666666667,95.13,North America,False,False,False,False,-11.187273333333323,-13.327269410436896,89.53636333333333,4.1076373794300265,15.530791397849452,12.036363333333327,,,,,-10.187273333333323,,-1.3649379792040404,10.872,0.7322327131782946,0.8692045416666667,0.8179700499168053,0.7870214445736434,0.796306026176592,9.4659534367553,0.5506567552059622,0.24564927097062972
47,Belize,BLZ,2011,83.94402666666666,90.88545333333332,96.6,North America,False,False,False,False,-5.714546666666678,-6.287636202581168,93.74272666666666,2.110557537534676,4.6979385544994035,4.206363333333329,,,,,5.472726666666645,15.659999999999968,-0.6318193366800879,11.136,0.8133026356589146,0.9217840833333333,0.8399334442595674,0.8566952147286822,0.8516666835879477,9.362354857478454,0.5319442348064398,0.3197224487815079
48,Belize,BLZ,2015,90.91604,97.82818,98.07905,North America,False,False,False,False,-0.25086999999999193,-0.2564394022254037,97.953615,1.3768541181271043,4.491962718672093,4.210888333333344,,,,,5.463676666666686,-0.009049999999959368,0.5540351416009954,10.56,0.8943725581395348,0.9744201875,0.7920133111480866,0.9263916098837208,0.8860781202630305,9.421313766445577,0.5425937031146164,0.34348441714841405
49,Benin,BEN,1992,27.0,55.0,27.0,Africa,False,True,True,True,28.0,50.90909090909091,41.0,38.53731957466684,,,,,,,,,-13.65593429704748,2.436,0.1511627906976744,0.26250000000000007,0.1161397670549085,0.1956976744186047,0.17183030220949583,7.708216081645181,0.2331649870360093,-0.06133468482651347
50,Benin,BEN,2001,31.0,61.08,31.85,Africa,False,True,True,True,29.229999999999997,47.85527177472167,46.465,28.79445613597636,13.329268292682928,5.465000000000003,,,,,1.2299999999999969,,-11.888175019786036,3.418,0.19767441860465113,0.33081250000000006,0.19783693843594016,0.2509296511627907,0.2350018373447355,7.859824267086498,0.260549255069493,-0.025547417724757493
51,Benin,BEN,2002,35.0,59.0,33.0,Africa,False,False,True,True,26.0,44.06779661016949,46.0,18.324334912896564,-1.000753255138287,-0.4650000000000034,,,,,-3.229999999999997,-4.459999999999994,10.470121223079797,3.526,0.2441860465116279,0.32500000000000007,0.20682196339434275,0.27651162790697675,0.25560472855318656,7.874807830035912,0.26325566503481856,-0.007650936481632009
52,Benin,BEN,2006,36.935605,72.07,39.53,Africa,False,False,True,True,32.53999999999999,45.15054807825724,55.8,20.176973516108692,21.304347826086946,9.799999999999997,,,,,6.539999999999992,9.769999999999989,-3.354363757485949,3.994,0.26669308139534886,0.4475,0.24575707154742102,0.33901584883720937,0.31103821565027284,7.883151738560397,0.2647627856880752,0.046275429962197634
53,Benin,BEN,2017,38.87121,66.79979,50.98536,Africa,False,False,True,True,15.814430000000002,23.674370832602918,58.892575,11.730533175055239,5.542249103942654,3.0925750000000036,49.631515,,,,-16.72556999999999,-23.265569999999983,8.149330440343512,5.76,0.2892001162790697,0.48615718750000003,0.39267886855241263,0.36798294476744187,0.3753917219029331,8.02019791923397,0.28951678781273604,0.08587493409019703
54,Benin,BEN,2019,48.99828,76.35444,62.76271,Africa,False,False,False,True,13.591729999999998,17.800837777082773,69.55857499999999,17.74699986130924,18.110941829254344,10.66599999999999,55.34322999999999,5.711714999999991,,,-2.2227000000000032,14.502869999999987,-1.6929447969862963,6.1,0.4069567441860465,0.6194821875,0.42096505823627284,0.4919669215116279,0.4706663625290214,8.0959354434547,0.3031968978768176,0.1674694646522038
55,Benin,BEN,2021,43.83417,70.96799,59.18644,Africa,False,False,True,True,11.781550000000003,16.60121697120068,65.077215,14.357386605999187,-6.442570164785577,-4.481359999999995,59.06567299999999,3.7224429999999984,,,-1.8101799999999955,0.41252000000000777,0.0555173551021273,6.27,0.3469089534883721,0.5634651875,0.43510815307820294,0.43353144709302327,0.4340044588885772,8.15026258029966,0.3130097511375012,0.12099470775107601
56,Benin,BEN,2022,51.37877,74.60011,67.93813,Africa,False,False,False,False,6.66198,8.930254928578524,71.26912,14.733489942120439,9.514704954721864,6.1919050000000055,64.119497,5.053824000000006,,,-5.119570000000003,-3.3093900000000076,-0.37610333612125224,6.27,0.43463686046511635,0.6408640000000001,0.43510815307820294,0.5171277162790698,0.49252184731880977,8.185440854523048,0.3193638360933,0.17315801122550978
57,Bolivia,BOL,1992,80.0,96.0,92.0,South America,False,False,False,False,4.0,4.166666666666666,94.0,2.29128784747792,,,,,,,,,,7.814,0.7674418604651163,0.925,0.5635607321131448,0.8304651162790698,0.7503938010292923,8.7662896106215,0.42427979414407613,0.3261140068852162
58,Bolivia,BOL,2000,83.5,98.4,96.3,South America,False,False,False,False,2.1000000000000085,2.134146341463423,97.35,1.552075223692456,3.5638297872340408,3.3499999999999943,,,,,-1.8999999999999915,,-0.4914150519126348,8.73,0.8081395348837208,0.9668749999999999,0.639767054908486,0.8716337209302325,0.8020737211237084,8.92164893695602,0.45234161297966025,0.3497321081440482
59,Bolivia,BOL,2001,87.0,98.2,96.5,South America,False,False,False,False,1.7000000000000028,1.731160896130349,97.35,1.1456439237389586,0.0,0.0,,,,,-0.4000000000000057,1.4999999999999858,0.40643129995349736,8.738,0.8488372093023255,0.9668749999999999,0.640432612312812,0.8960523255813952,0.8193664116008202,8.921477909805153,0.45231072115593274,0.3670556904448875
60,Bolivia,BOL,2002,87.66666666666667,99.1,97.1,South America,False,False,False,False,2.0,2.0181634712411705,98.1,0.8841191473249902,0.7704160246533087,0.75,,,,,0.29999999999999716,0.7000000000000028,0.26152477641396843,8.746,0.8565891472868217,0.9762500000000001,0.6410981697171382,0.904453488372093,0.8254468927756066,8.9293049084661,0.453724474830282,0.37172241794532457
61,Bolivia,BOL,2003,88.33333333333333,99.47,96.67,South America,False,False,False,False,2.799999999999997,2.814919071076704,98.07,0.8174688722776287,-0.03058103975535076,-0.030000000000001137,96.974,,,,0.7999999999999972,0.5,0.06665027504736154,8.754,0.8643410852713176,0.975875,0.6417637271214642,0.9089546511627906,0.8287973739503927,8.939306322296869,0.45553098281174953,0.3732663911386431
62,Bolivia,BOL,2004,89.0,99.6,98.6,South America,False,False,False,False,1.0,1.0040160642570282,99.1,1.2841524905740804,1.050270215152449,1.0300000000000011,97.994,1.019999999999996,,,-1.7999999999999972,-2.5999999999999943,-0.4666836182964518,8.762,0.872093023255814,0.98875,0.6424292845257904,0.9187558139534884,0.8358578551251789,8.963364664959872,0.4598765272294689,0.3759813278957099
63,Bolivia,BOL,2005,89.66666666666667,99.3,98.4,South America,False,False,False,False,0.8999999999999915,0.9063444108761244,98.85,0.5617786379840717,-0.25227043390514403,-0.25,98.29400000000001,0.30000000000001137,,,-0.10000000000000853,1.6999999999999886,0.7223738525900087,8.77,0.8798449612403101,0.985625,0.6430948419301165,0.9221569767441861,0.8384383362999651,8.98977296205846,0.46464653277996404,0.3737918035200011
64,Bolivia,BOL,2006,90.33333333333331,99.4,97.4,South America,False,False,False,False,2.0,2.0120724346076457,98.4,0.7210008826119892,-0.4552352048558306,-0.44999999999998863,98.50399999999999,0.20999999999997954,,,1.1000000000000085,1.200000000000017,-0.15922224462791756,8.73,0.887596899224806,0.9800000000000002,0.639767054908486,0.9245581395348837,0.8391208141469644,9.01958160178923,0.47003072610517815,0.3690900880417862
65,Bolivia,BOL,2007,91.0,99.8,99.1,South America,False,False,False,False,0.7000000000000028,0.7014028056112254,99.44999999999999,0.653971384258188,1.0670731707316916,1.049999999999983,98.77399999999999,0.269999999999996,0.6953272610792615,0.5898566152728474,-1.2999999999999972,-2.4000000000000057,0.06702949835380123,8.69,0.8953488372093021,0.993125,0.6364392678868552,0.9344593023255814,0.8450532919939635,9.04710918888603,0.47500290370350173,0.3700503882904618
66,Bolivia,BOL,2008,91.0,99.4,99.0,South America,False,False,False,False,0.4000000000000057,0.40241448692153486,99.2,0.5385164807134546,-0.2513826043237688,-0.2499999999999858,98.99999999999999,0.2259999999999991,0.39455443223968695,0.7170749143107857,-0.29999999999999716,1.0,0.11545490354473342,8.65,0.8953488372093021,0.9900000000000002,0.6331114808652247,0.9332093023255814,0.8431799558874743,9.08989690049672,0.48273144527185985,0.36044851061561445
67,Bolivia,BOL,2009,91.0,99.7,99.1,South America,False,False,False,False,0.6000000000000085,0.6018054162487548,99.4,1.0259353455911993,0.20161290322580072,0.20000000000000284,99.06,0.060000000000016485,0.3258999846578433,0.7542046998801769,0.20000000000000284,0.5,-0.48741886487774466,8.61,0.8953488372093021,0.9925000000000002,0.629783693843594,0.9342093023255813,0.8428816197809851,9.106263143663924,0.48568760221211527,0.3571940175688698
68,Bolivia,BOL,2011,92.0,99.3,98.8,South America,False,False,False,False,0.5,0.5035246727089627,99.05,0.34258007985157574,-0.35211267605634866,-0.3500000000000085,99.1,0.03999999999999204,0.24875851744209024,0.8007953387564172,-0.10000000000000853,-0.30000000000001137,0.060975545629156136,8.58,0.9069767441860463,0.9881250000000001,0.627287853577371,0.9394360465116279,0.8457915886313508,9.164761770215016,0.49625393188885836,0.3495376567424925
69,Bolivia,BOL,2012,94.0,99.5,99.2,South America,False,False,False,False,0.29999999999999716,0.30150753768843935,99.35,0.5373546315051174,0.3028773346794411,0.29999999999999716,99.28999999999999,0.18999999999999773,0.18623963058378892,0.8429999927652609,-0.20000000000000284,-0.09999999999999432,-0.19477455165354168,8.59,0.9302325581395348,0.9918750000000001,0.6281198003327787,0.9548895348837209,0.8568586145184383,9.19871930822575,0.5023875210478888,0.3544710934705495
70,Bolivia,BOL,2013,93.33333333333331,99.5,99.2,South America,False,False,False,False,0.29999999999999716,0.30150753768843935,99.35,0.2958039891549799,0.0,0.0,99.27000000000001,-0.01999999999998181,0.12934450123598354,0.8854694018570723,0.0,0.20000000000000284,0.2415506423501375,8.6,0.9224806201550384,0.9918750000000001,0.6289517470881864,0.9502383720930231,0.853852384591572,9.248732280227086,0.5114211271585947,0.3424312574329773
71,Bolivia,BOL,2014,92.66666666666669,99.7,99.2,South America,False,False,False,False,0.5,0.5015045135406219,99.45,0.2655642447695127,0.10065425264218497,0.10000000000000853,99.32000000000001,0.04999999999999716,0.11903780911955468,0.8936248550768698,0.20000000000000284,0.20000000000000284,0.030239744385467227,8.61,0.9147286821705427,0.993125,0.629783693843594,0.9460872093023256,0.8511961546647061,9.286453646452276,0.518234558770436,0.3329615958942701
