,country,code,year,illiteracy_rate,literacy_rate,invalid_literacy_flag,literacy_rate_outlier_flag,illiteracy_rate_outlier_flag,illiteracy_rate_norm,illiteracy_burden_index
655,Honduras,HND,2010,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
656,Honduras,HND,2011,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
657,Honduras,HND,2012,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
658,Honduras,HND,2013,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
659,Honduras,HND,2014,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
660,Honduras,HND,2015,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
661,Honduras,HND,2016,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
662,Honduras,HND,2018,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
663,Honduras,HND,2019,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
679,India,IND,1991,52.0,48.0,False,False,False,0.5842696629213483,0.5842696629213483
680,India,IND,2001,39.0,61.0,False,False,False,0.4382022471910112,0.4382022471910112
681,India,IND,2006,37.0,63.0,False,False,False,0.4157303370786517,0.4157303370786517
682,India,IND,2011,31.0,69.0,False,False,False,0.348314606741573,0.348314606741573
683,India,IND,2022,24.0,76.0,False,False,False,0.2696629213483146,0.2696629213483146
684,India,IND,2023,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
687,Indonesia,IDN,1990,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
688,Indonesia,IDN,2004,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
689,Indonesia,IDN,2006,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
690,Indonesia,IDN,2008,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
691,Indonesia,IDN,2009,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
692,Indonesia,IDN,2011,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
693,Indonesia,IDN,2014,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
694,Indonesia,IDN,2015,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
695,Indonesia,IDN,2016,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
696,Indonesia,IDN,2018,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
697,Indonesia,IDN,2020,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
701,Iran,IRN,1991,34.0,66.0,False,False,False,0.38202247191011235,0.38202247191011235
702,Iran,IRN,1996,27.0,73.0,False,False,False,0.3033707865168539,0.3033707865168539
703,Iran,IRN,2002,23.0,77.0,False,False,False,0.2584269662921348,0.2584269662921348
704,Iran,IRN,2005,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
705,Iran,IRN,2006,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
706,Iran,IRN,2008,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
707,Iran,IRN,2012,16.0,84.0,False,False,False,0.1797752808988764,0.1797752808988764
708,Iran,IRN,2013,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
709,Iran,IRN,2014,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
710,Iran,IRN,2016,14.0,86.0,False,False,False,0.15730337078651685,0.15730337078651685
712,Iraq,IRQ,2000,26.0,74.0,False,False,False,0.29213483146067415,0.29213483146067415
713,Iraq,IRQ,2012,23.0,77.0,False,False,False,0.2584269662921348,0.2584269662921348
714,Iraq,IRQ,2014,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
715,Iraq,IRQ,2016,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
716,Iraq,IRQ,2017,14.0,86.0,False,False,False,0.15730337078651685,0.15730337078651685
735,Italy,ITA,2001,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
736,Italy,ITA,2011,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
737,Italy,ITA,2019,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
739,Jamaica,JAM,1999,20.0,80.0,False,False,False,0.2247191011235955,0.2247191011235955
743,Jordan,JOR,2003,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
744,Jordan,JOR,2005,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
745,Jordan,JOR,2007,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
746,Jordan,JOR,2010,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
747,Jordan,JOR,2011,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
748,Jordan,JOR,2012,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
749,Jordan,JOR,2018,4.56855,95.43145,False,False,False,0.05133202247191011,0.05133202247191011
750,Jordan,JOR,2023,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
752,Kazakhstan,KAZ,1999,0.0,100.0,False,False,False,0.0,0.0
753,Kazakhstan,KAZ,2009,0.0,100.0,False,False,False,0.0,0.0
755,Kenya,KEN,2000,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
757,Kiribati,KIR,2018,2.0402908,97.95971,False,False,False,0.02292461573033708,0.02292461573033708
762,Kuwait,KWT,1995,22.0,78.0,False,False,False,0.24719101123595505,0.24719101123595505
763,Kuwait,KWT,2005,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
764,Kuwait,KWT,2006,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
765,Kuwait,KWT,2007,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
766,Kuwait,KWT,2008,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
767,Kuwait,KWT,2010,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
768,Kuwait,KWT,2012,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
769,Kuwait,KWT,2013,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
770,Kuwait,KWT,2015,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
771,Kuwait,KWT,2017,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
772,Kuwait,KWT,2018,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
773,Kuwait,KWT,2020,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
774,Kyrgyzstan,KGZ,1999,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
775,Kyrgyzstan,KGZ,2009,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
777,Laos,LAO,1995,40.0,60.0,False,False,False,0.449438202247191,0.449438202247191
778,Laos,LAO,2000,30.0,70.0,False,False,False,0.33707865168539325,0.33707865168539325
779,Laos,LAO,2001,31.0,69.0,False,False,False,0.348314606741573,0.348314606741573
780,Laos,LAO,2005,27.0,73.0,False,False,False,0.3033707865168539,0.3033707865168539
781,Laos,LAO,2015,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
883,Latvia,LVA,2000,0.0,100.0,False,False,False,0.0,0.0
884,Latvia,LVA,2011,0.0,100.0,False,False,False,0.0,0.0
886,Lebanon,LBN,2007,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
887,Lebanon,LBN,2009,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
888,Lebanon,LBN,2018,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
890,Lesotho,LSO,2000,14.0,86.0,False,False,False,0.15730337078651685,0.15730337078651685
891,Lesotho,LSO,2006,34.0,66.0,False,False,False,0.38202247191011235,0.38202247191011235
892,Lesotho,LSO,2016,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
893,Lesotho,LSO,2018,13.759132,86.24087,False,False,False,0.15459698876404493,0.15459698876404493
900,Lithuania,LTU,2001,0.0,100.0,False,False,False,0.0,0.0
901,Lithuania,LTU,2011,0.0,100.0,False,False,False,0.0,0.0
990,Macao,MAC,2001,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
991,Macao,MAC,2006,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
992,Macao,MAC,2011,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
993,Macao,MAC,2016,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
995,Madagascar,MDG,2000,29.0,71.0,False,False,False,0.3258426966292135,0.3258426966292135
996,Madagascar,MDG,2005,41.0,59.0,False,False,False,0.4606741573033708,0.4606741573033708
997,Madagascar,MDG,2012,28.0,72.0,False,False,False,0.3146067415730337,0.3146067415730337
998,Madagascar,MDG,2018,23.0,77.0,False,False,False,0.2584269662921348,0.2584269662921348
999,Madagascar,MDG,2021,25.313858,74.68614,False,False,False,0.28442537078651686,0.28442537078651686
1002,Malawi,MWI,1998,36.0,64.0,False,False,False,0.4044943820224719,0.4044943820224719
1003,Malawi,MWI,2020,29.847733,70.15227,False,False,False,0.33536778651685395,0.33536778651685395
1006,Malaysia,MYS,1991,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
1007,Malaysia,MYS,2000,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1008,Malaysia,MYS,2010,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1009,Malaysia,MYS,2016,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1010,Malaysia,MYS,2017,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1011,Malaysia,MYS,2018,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1012,Malaysia,MYS,2019,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1013,Malaysia,MYS,2022,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1017,Maldives,MDV,1990,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1018,Maldives,MDV,1995,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1019,Maldives,MDV,2000,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1020,Maldives,MDV,2006,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1021,Maldives,MDV,2014,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1022,Maldives,MDV,2016,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1023,Maldives,MDV,2017,5.4944916,94.50551,False,False,False,0.0617358606741573,0.0617358606741573
1024,Maldives,MDV,2019,1.7881393,98.21186,False,False,False,0.020091452808988764,0.020091452808988764
1026,Mali,MLI,1998,81.0,19.0,False,True,True,0.9101123595505618,0.9101123595505618
1027,Mali,MLI,2003,76.0,24.0,False,True,True,0.8539325842696629,0.8539325842696629
1028,Mali,MLI,2006,74.0,26.0,False,True,True,0.8314606741573034,0.8314606741573034
1029,Mali,MLI,2010,69.0,31.0,False,True,True,0.7752808988764045,0.7752808988764045
1030,Mali,MLI,2011,69.0,31.0,False,True,True,0.7752808988764045,0.7752808988764045
1031,Mali,MLI,2015,67.0,33.0,False,True,True,0.7528089887640449,0.7528089887640449
1032,Mali,MLI,2018,65.0,35.0,False,True,True,0.7303370786516854,0.7303370786516854
1035,Malta,MLT,1995,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1036,Malta,MLT,2005,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1037,Malta,MLT,2011,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1038,Marshall Islands,MHL,2011,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1041,Mauritania,MRT,2000,49.0,51.0,False,False,False,0.550561797752809,0.550561797752809
1042,Mauritania,MRT,2013,38.0,62.0,False,False,False,0.42696629213483145,0.42696629213483145
1043,Mauritania,MRT,2015,34.887978,65.11202,False,False,False,0.39199975280898874,0.39199975280898874
1044,Mauritania,MRT,2020,40.47034,59.52966,False,False,False,0.4547229213483146,0.4547229213483146
1046,Mauritius,MUS,1990,20.0,80.0,False,False,False,0.2247191011235955,0.2247191011235955
1047,Mauritius,MUS,2000,16.0,84.0,False,False,False,0.1797752808988764,0.1797752808988764
1048,Mauritius,MUS,2011,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1049,Mauritius,MUS,2012,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1050,Mauritius,MUS,2013,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1051,Mauritius,MUS,2014,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1052,Mauritius,MUS,2015,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1053,Mauritius,MUS,2016,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1061,Mexico,MEX,1990,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1062,Mexico,MEX,2000,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1063,Mexico,MEX,2002,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1064,Mexico,MEX,2004,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1065,Mexico,MEX,2005,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1066,Mexico,MEX,2006,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1067,Mexico,MEX,2007,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1068,Mexico,MEX,2008,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1069,Mexico,MEX,2009,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1070,Mexico,MEX,2010,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1071,Mexico,MEX,2011,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1072,Mexico,MEX,2012,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1073,Mexico,MEX,2013,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1074,Mexico,MEX,2014,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1075,Mexico,MEX,2015,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1076,Mexico,MEX,2016,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1077,Mexico,MEX,2017,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1078,Mexico,MEX,2018,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1079,Mexico,MEX,2020,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1180,Moldova,MDA,2000,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1181,Moldova,MDA,2014,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1184,Mongolia,MNG,2000,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1185,Mongolia,MNG,2010,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1186,Mongolia,MNG,2018,3.103653,96.89635,False,False,False,0.03487250561797753,0.03487250561797753
1187,Mongolia,MNG,2020,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1188,Mongolia,MNG,2022,1.2737808,98.72622,False,False,False,0.014312143820224717,0.014312143820224717
1190,Montenegro,MNE,1991,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1191,Montenegro,MNE,2003,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1192,Montenegro,MNE,2011,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1193,Montenegro,MNE,2018,1.4655991,98.5344,False,False,False,0.016467405617977528,0.016467405617977528
1196,Morocco,MAR,1994,58.0,42.0,False,False,False,0.651685393258427,0.651685393258427
1197,Morocco,MAR,2004,48.0,52.0,False,False,False,0.5393258426966292,0.5393258426966292
1198,Morocco,MAR,2008,45.0,55.0,False,False,False,0.5056179775280899,0.5056179775280899
1199,Morocco,MAR,2009,44.0,56.0,False,False,False,0.4943820224719101,0.4943820224719101
1200,Morocco,MAR,2011,33.0,67.0,False,False,False,0.3707865168539326,0.3707865168539326
1201,Morocco,MAR,2012,31.0,69.0,False,False,False,0.348314606741573,0.348314606741573
1202,Morocco,MAR,2014,24.0,76.0,False,False,False,0.2696629213483146,0.2696629213483146
1205,Mozambique,MOZ,1997,61.0,39.0,False,False,False,0.6853932584269663,0.6853932584269663
1206,Mozambique,MOZ,2003,52.0,48.0,False,False,False,0.5842696629213483,0.5842696629213483
1207,Mozambique,MOZ,2009,49.0,51.0,False,False,False,0.550561797752809,0.550561797752809
1208,Mozambique,MOZ,2015,44.0,56.0,False,False,False,0.4943820224719101,0.4943820224719101
1209,Mozambique,MOZ,2017,39.0,61.0,False,False,False,0.4382022471910112,0.4382022471910112
1210,Mozambique,MOZ,2020,40.0,60.0,False,False,False,0.449438202247191,0.449438202247191
1217,Myanmar,MMR,2000,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1218,Myanmar,MMR,2014,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1219,Myanmar,MMR,2019,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1220,Namibia,NAM,1991,24.0,76.0,False,False,False,0.2696629213483146,0.2696629213483146
1221,Namibia,NAM,2001,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
1222,Namibia,NAM,2011,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1224,Nauru,NRU,2023,3.4134598,96.58654,False,False,False,0.038353480898876406,0.038353480898876406
1227,Nepal,NPL,1991,67.0,33.0,False,True,True,0.7528089887640449,0.7528089887640449
1228,Nepal,NPL,2001,51.0,49.0,False,False,False,0.5730337078651685,0.5730337078651685
1229,Nepal,NPL,2011,40.0,60.0,False,False,False,0.449438202247191,0.449438202247191
1230,Nepal,NPL,2016,34.498993,65.50101,False,False,False,0.38762913483146066,0.38762913483146066
1231,Nepal,NPL,2019,31.287498,68.7125,False,False,False,0.3515449213483146,0.3515449213483146
1241,New Caledonia,NCL,1996,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1244,Nicaragua,NIC,2001,23.0,77.0,False,False,False,0.2584269662921348,0.2584269662921348
1245,Nicaragua,NIC,2005,22.0,78.0,False,False,False,0.24719101123595505,0.24719101123595505
1246,Niger,NER,2001,86.0,14.0,False,True,True,0.9662921348314606,0.9662921348314606
1247,Niger,NER,2005,71.0,29.0,False,True,True,0.797752808988764,0.797752808988764
1248,Niger,NER,2012,69.0,31.0,False,True,True,0.7752808988764045,0.7752808988764045
1249,Niger,NER,2018,66.952545,33.04745,False,True,True,0.7522757865168539,0.7522757865168539
1250,Niger,NER,2022,64.39029,35.60971,False,True,True,0.723486404494382,0.723486404494382
1252,Nigeria,NGA,1991,45.0,55.0,False,False,False,0.5056179775280899,0.5056179775280899
1253,Nigeria,NGA,2003,45.0,55.0,False,False,False,0.5056179775280899,0.5056179775280899
1254,Nigeria,NGA,2006,30.0,70.0,False,False,False,0.33707865168539325,0.33707865168539325
1255,Nigeria,NGA,2016,41.77866,58.22134,False,False,False,0.46942314606741575,0.46942314606741575
1256,Nigeria,NGA,2021,36.84446,63.15554,False,False,False,0.41398269662921344,0.41398269662921344
1271,North Korea,PRK,2008,0.0,100.0,False,False,False,0.0,0.0
1272,North Macedonia,MKD,1994,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1273,North Macedonia,MKD,2002,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1349,Oman,OMN,2003,34.0,66.0,False,False,False,0.38202247191011235,0.38202247191011235
1350,Oman,OMN,2008,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
1351,Oman,OMN,2010,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
1352,Oman,OMN,2015,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1353,Oman,OMN,2017,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1354,Oman,OMN,2018,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1355,Oman,OMN,2020,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1356,Oman,OMN,2022,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1359,Pakistan,PAK,1998,57.0,43.0,False,False,False,0.6404494382022472,0.6404494382022472
1360,Pakistan,PAK,2005,50.0,50.0,False,False,False,0.5617977528089888,0.5617977528089888
1361,Pakistan,PAK,2006,46.0,54.0,False,False,False,0.5168539325842696,0.5168539325842696
1362,Pakistan,PAK,2007,48.0,52.0,False,False,False,0.5393258426966292,0.5393258426966292
1363,Pakistan,PAK,2008,44.0,56.0,False,False,False,0.4943820224719101,0.4943820224719101
1364,Pakistan,PAK,2009,45.0,55.0,False,False,False,0.5056179775280899,0.5056179775280899
1365,Pakistan,PAK,2010,45.0,55.0,False,False,False,0.5056179775280899,0.5056179775280899
1366,Pakistan,PAK,2011,45.0,55.0,False,False,False,0.5056179775280899,0.5056179775280899
1367,Pakistan,PAK,2012,43.0,57.0,False,False,False,0.4831460674157303,0.4831460674157303
1368,Pakistan,PAK,2013,44.0,56.0,False,False,False,0.4943820224719101,0.4943820224719101
1369,Pakistan,PAK,2014,43.0,57.0,False,False,False,0.4831460674157303,0.4831460674157303
1370,Pakistan,PAK,2017,41.0,59.0,False,False,False,0.4606741573033708,0.4606741573033708
1371,Pakistan,PAK,2018,43.0,57.0,False,False,False,0.4831460674157303,0.4831460674157303
1372,Pakistan,PAK,2019,42.0,58.0,False,False,False,0.47191011235955055,0.47191011235955055
1373,Pakistan,PAK,2021,41.1439,58.8561,False,False,False,0.46229101123595506,0.46229101123595506
1375,Palau,PLW,2013,0.0,100.0,False,False,False,0.0,0.0
1376,Palau,PLW,2015,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1377,Palestine,PSE,1997,14.0,86.0,False,False,False,0.15730337078651685,0.15730337078651685
1378,Palestine,PSE,2004,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1379,Palestine,PSE,2006,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1380,Palestine,PSE,2007,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1381,Palestine,PSE,2008,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1382,Palestine,PSE,2009,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1383,Palestine,PSE,2010,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1384,Palestine,PSE,2011,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1385,Palestine,PSE,2012,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1386,Palestine,PSE,2013,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1387,Palestine,PSE,2014,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1388,Palestine,PSE,2015,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1389,Palestine,PSE,2016,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1390,Palestine,PSE,2017,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1391,Palestine,PSE,2018,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1392,Palestine,PSE,2019,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1393,Palestine,PSE,2020,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1394,Palestine,PSE,2022,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1397,Panama,PAN,1990,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1398,Panama,PAN,2000,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1399,Panama,PAN,2010,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1400,Panama,PAN,2018,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1401,Panama,PAN,2019,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1403,Papua New Guinea,PNG,2000,43.0,57.0,False,False,False,0.4831460674157303,0.4831460674157303
1404,Papua New Guinea,PNG,2017,29.936317,70.06368,False,False,False,0.3363631123595505,0.3363631123595505
1407,Paraguay,PRY,1992,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1408,Paraguay,PRY,2007,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1409,Paraguay,PRY,2008,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1410,Paraguay,PRY,2009,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1411,Paraguay,PRY,2010,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1412,Paraguay,PRY,2012,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1413,Paraguay,PRY,2013,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1414,Paraguay,PRY,2014,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1415,Paraguay,PRY,2015,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1416,Paraguay,PRY,2016,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1417,Paraguay,PRY,2018,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1418,Paraguay,PRY,2019,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1419,Paraguay,PRY,2020,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1422,Peru,PER,1993,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
1423,Peru,PER,2004,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1424,Peru,PER,2005,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1425,Peru,PER,2006,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1426,Peru,PER,2007,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1427,Peru,PER,2012,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1428,Peru,PER,2014,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1429,Peru,PER,2015,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1430,Peru,PER,2016,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1431,Peru,PER,2017,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1432,Peru,PER,2018,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1433,Peru,PER,2020,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1439,Philippines,PHL,1990,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1440,Philippines,PHL,1994,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1441,Philippines,PHL,2000,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1442,Philippines,PHL,2003,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1443,Philippines,PHL,2008,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1444,Philippines,PHL,2013,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1445,Philippines,PHL,2015,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1446,Philippines,PHL,2019,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1447,Philippines,PHL,2020,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1461,Portugal,PRT,1991,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1462,Portugal,PRT,2011,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1465,Puerto Rico,PRI,1990,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1466,Puerto Rico,PRI,2010,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1467,Puerto Rico,PRI,2017,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1470,Qatar,QAT,1997,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
