,country,code,year,adult_literacy_rate,youth_literacy_rate_M,youth_literacy_rate_F,continent,invalid_literacy_flag,adult_literacy_rate_outlier_flag,youth_literacy_rate_M_outlier_flag,youth_literacy_rate_F_outlier_flag,literacy_gender_gap_abs,gender_gap_pct,youth_literacy_avg,regional_literacy_std,youth_literacy_yoy,youth_literacy_abs_change,youth_literacy_5yr_avg,literacy_momentum_5yr,literacy_5yr_std,literacy_stability_index,gender_gap_change,gender_gap_acceleration,regional_convergence_index,avg_schooling_years,adult_literacy_rate_norm,youth_literacy_avg_norm,avg_schooling_years_norm,literacy_index,education_development_index
177,Colombia,COL,2021,96.0,98.8,99.4,South America,False,False,False,False,-0.6000000000000085,-0.6072874493927213,99.1,0.25773740789526695,0.10101010101009056,0.09999999999999432,98.9,0.09000000000000341,0.1427235089255733,0.8751023254437403,-1.4210854715202004e-14,-0.10000000000002274,0.07994509145208745,10.2,0.9534883720930232,0.98875,0.762063227953411,0.9675930232558139,0.905934084665093
178,Colombia,COL,2022,96.0,98.6,99.2,South America,False,False,False,False,-0.6000000000000085,-0.608519269776885,98.9,0.24664414311581148,-0.20181634712410634,-0.19999999999998863,98.95,0.04999999999999716,0.12381437719437934,0.8898266655891305,0.0,1.4210854715202004e-14,0.011093264779455464,10.2,0.9534883720930232,0.9862500000000001,0.762063227953411,0.966593023255814,0.905234084665093
179,Colombia,COL,2023,96.0,98.7,99.2,South America,False,False,False,False,-0.5,-0.5065856129685917,98.95,0.18348478592696793,0.05055611729019027,0.04999999999999716,98.96,0.009999999999990905,0.10183319694498166,0.9075783909694032,0.10000000000000853,0.10000000000000853,0.06315935718884355,10.2,0.9534883720930232,0.9868750000000002,0.762063227953411,0.9668430232558141,0.9054090846650931
180,Congo,COG,2005,76.0,88.0,71.0,Africa,False,False,False,False,17.0,19.318181818181817,79.5,16.822609758622743,,,,,,,,,2.853019837402897,6.47,0.7209302325581395,0.74375,0.4517470881863561,0.7300581395348837,0.6465648241303255
181,Costa Rica,CRI,2000,95.0,97.0,98.0,North America,False,False,False,False,-1.0,-1.0309278350515463,97.5,5.792657503459096,,,,,,,,,,7.96,0.941860465116279,0.96875,0.5757071547420965,0.9526162790697674,0.8395435417714662
182,Costa Rica,CRI,2011,97.0,99.0,99.0,North America,False,False,False,False,0.0,0.0,99.0,2.110557537534676,1.538461538461533,1.5,,,,,1.0,,-0.6318193366800879,8.498,0.9651162790697674,0.9875,0.6204658901830282,0.9740697674418605,0.8679886042642108
183,Costa Rica,CRI,2018,97.0,74.78,99.63372,North America,False,False,False,False,-24.853719999999996,-33.235784969243106,87.20686,4.213411004664572,-11.912262626262615,-11.793139999999994,,,,,-24.853719999999996,-25.853719999999996,0.10750904414495821,8.979999999999999,0.9651162790697674,0.8400857500000001,0.6605657237936772,0.9151040674418605,0.8387425643474055
184,Cote d'Ivoire,CIV,1998,36.0,54.0,40.0,Africa,False,False,True,True,14.0,25.925925925925924,47.0,32.902317547552784,,,,,,,,,,3.82,0.25581395348837205,0.3375,0.23128119800332778,0.28848837209302325,0.2713262198661146
185,Cote d'Ivoire,CIV,2000,49.0,71.0,52.0,Africa,False,False,True,True,19.0,26.76056338028169,61.5,16.906281116190325,30.85106382978724,14.5,,,,,5.0,,,4.06,0.4069767441860465,0.51875,0.2512479201331115,0.4516860465116279,0.391554608598073
186,Cote d'Ivoire,CIV,2006,46.5,65.0,38.57,Africa,False,False,True,True,26.43,40.66153846153846,51.785,20.176973516108692,-15.796747967479686,-9.715000000000003,,,,,7.43,2.4299999999999997,-3.354363757485949,4.601999999999999,0.377906976744186,0.39731249999999996,0.29633943427620635,0.38566918604651157,0.35887026051542
187,Cote d'Ivoire,CIV,2014,44.0,59.0,47.0,Africa,False,False,True,True,12.0,20.33898305084746,53.0,16.20321001605615,2.3462392584725267,1.2150000000000034,,,,,-14.43,-21.86,-2.463073326415829,5.306,0.3488372093023256,0.4125000000000001,0.35490848585690515,0.3743023255813954,0.36848417366404834
188,Cote d'Ivoire,CIV,2016,50.03968,71.98823,54.73764,Africa,False,False,True,True,17.250590000000003,23.96307007409406,63.362935,19.87986361539875,19.552707547169803,10.362935,55.329587000000004,,,,5.2505900000000025,19.680590000000002,-4.282289046606012,5.53,0.4190660465116279,0.5420366875,0.3735440931780367,0.4682543029069767,0.4398412399882947
189,Cote d'Ivoire,CIV,2019,90.0,93.0,76.0,Africa,False,False,False,False,17.0,18.27956989247312,84.5,17.74699986130924,33.35872146705326,21.137065,62.82958699999999,7.499999999999986,,,-0.25059000000000253,-5.501180000000005,-1.6929447969862963,5.92,0.8837209302325582,0.8062500000000001,0.4059900166389352,0.8527325581395349,0.7187097956893549
190,Cote d'Ivoire,CIV,2021,50.00064,76.16145,58.31827,Africa,False,False,False,True,17.843180000000004,23.428099123638013,67.23986,14.357386605999187,-20.426201183431957,-17.260140000000007,63.977559,1.14797200000001,,,0.8431800000000038,1.0937700000000063,0.0555173551021273,6.05,0.4186120930232558,0.59049825,0.41680532445923457,0.4873665558139535,0.4661981864075378
191,Croatia,HRV,1991,97.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.5345224838248458,,,,,,,,,,11.8,0.9651162790697674,1.0,0.8951747088186357,0.9790697674418605,0.953901249854893
192,Croatia,HRV,2001,98.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.7559289460184528,0.0,0.0,,,,,0.0,,-0.5059289460184528,11.8,0.9767441860465116,1.0,0.8951747088186357,0.9860465116279069,0.9587849707851255
193,Cuba,CUB,2002,100.0,100.0,100.0,North America,False,False,False,False,0.0,0.0,100.0,6.950773338269637,,,,,,,,,-3.4618921900121182,10.12,1.0,1.0,0.7554076539101497,1.0,0.9266222961730448
194,Cuba,CUB,2012,100.0,100.0,100.0,North America,False,False,False,False,0.0,0.0,100.0,4.872752839832455,0.0,0.0,,,,,0.0,,-2.7621953022977794,11.09,1.0,1.0,0.8361064891846922,1.0,0.9508319467554076
195,Cuba,CUB,2019,97.65491,99.53119,99.70794,North America,False,False,False,False,-0.1767499999999984,-0.17758252463373383,99.619565,1.353088377691939,-0.3804350000000012,-0.38043500000000563,,,,,-0.1767499999999984,-0.1767499999999984,2.860322626972633,11.364999999999998,0.9727315116279069,0.9952445624999999,0.8589850249584026,0.9817367319767442,0.9449112198712417
196,Cyprus,CYP,1992,94.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.7071067811865476,,,,,,,,,-0.17258429736170178,10.022,0.9302325581395348,1.0,0.7472545757071548,0.9581395348837208,0.8948740471307509
197,Cyprus,CYP,2001,97.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.7559289460184528,0.0,0.0,,,,,0.0,,-0.5059289460184528,10.694,0.9651162790697674,1.0,0.8031613976705492,0.9790697674418605,0.926297256510467
198,Cyprus,CYP,2011,99.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.6632056681315054,0.0,0.0,,,,,0.0,0.0,-0.6632056681315054,11.828,0.9883720930232558,1.0,0.8975041597337771,0.9930232558139535,0.9643675269899005
199,Democratic Republic of Congo,COD,2001,67.0,78.0,63.0,Africa,False,False,False,True,15.0,19.230769230769234,70.5,28.79445613597636,,,,,,,,,-11.888175019786036,3.534,0.6162790697674418,0.6312500000000001,0.20748752079866892,0.6222674418604652,0.4978334655419263
200,Democratic Republic of Congo,COD,2007,69.66666666666667,87.36,62.97,Africa,False,False,False,True,24.39,27.918956043956044,75.16499999999999,19.922124548545973,6.617021276595736,4.664999999999992,,,,,9.39,,0.2548489675627188,3.694,0.6472868217054264,0.6895625,0.22079866888519137,0.6641970930232558,0.5311775657818365
201,Democratic Republic of Congo,COD,2010,72.33333333333333,89.18,64.32,Africa,False,False,False,False,24.860000000000014,27.876205427225848,76.75,23.4717256005545,2.108694206079975,1.585000000000008,,,,,0.4700000000000131,-8.919999999999987,-10.442340164276285,3.79,0.6782945736434107,0.7093750000000001,0.22878535773710487,0.6907267441860465,0.552144328251364
202,Democratic Republic of Congo,COD,2012,75.0,91.0,77.0,Africa,False,False,False,False,14.0,15.384615384615385,84.0,16.23155039511527,9.446254071661242,7.25,,,,,-10.860000000000014,-11.330000000000027,1.2040469438722212,3.994,0.7093023255813953,0.8,0.24575707154742102,0.7455813953488373,0.5956340982084124
203,Democratic Republic of Congo,COD,2013,76.0,92.56,76.58,Africa,False,False,False,False,15.980000000000004,17.264477095937774,84.57,13.740136689640321,0.6785714285714173,0.5699999999999932,78.197,,,,1.980000000000004,12.840000000000018,2.4914137054749492,4.096,0.7209302325581395,0.8071249999999999,0.2542429284525791,0.7554081395348837,0.6050585762101922
204,Democratic Republic of Congo,COD,2016,77.0,91.0,80.0,Africa,False,False,False,False,11.0,12.087912087912088,85.5,19.87986361539875,1.099680737850317,0.9300000000000068,81.197,3.0,,,-4.980000000000004,-6.960000000000008,-4.282289046606012,4.41,0.7325581395348837,0.8187500000000001,0.28036605657237945,0.7670348837209302,0.621034235576365
205,Democratic Republic of Congo,COD,2018,73.55303,90.81754,77.53746,Africa,False,False,False,False,13.280079999999998,14.622814051118318,84.1775,16.054055064322945,-1.5467836257309964,-1.3225000000000051,82.9995,1.8024999999999949,,,2.280079999999998,7.260080000000002,-4.323521889267706,4.63,0.6924770930232558,0.80221875,0.2986688851913478,0.7363737558139534,0.6050622946271716
206,Dominican Republic,DOM,2000,87.0,93.2,96.5,North America,False,False,False,False,-3.299999999999997,-3.540772532188838,94.85,5.792657503459096,,,,,,,,,,7.03,0.8488372093023255,0.9356249999999999,0.4983361064891847,0.8835523255813953,0.767987459853732
207,Dominican Republic,DOM,2001,87.0,94.3,96.6,North America,False,False,False,False,-2.299999999999997,-2.4390243902438993,95.44999999999999,3.488881148257519,0.632577754348973,0.5999999999999943,,,,,1.0,,2.303776355201577,7.132000000000001,0.8488372093023255,0.943125,0.5068219633943428,0.8865523255813954,0.7726332169252795
208,Dominican Republic,DOM,2002,87.0,93.8,96.5,North America,False,False,False,False,-2.700000000000003,-2.8784648187633293,95.15,6.950773338269637,-0.31430068098479147,-0.29999999999998295,,,,,-0.4000000000000057,-1.4000000000000057,-3.4618921900121182,7.234,0.8488372093023255,0.9393750000000001,0.5153078202995008,0.8850523255813953,0.774128973996827
209,Dominican Republic,DOM,2003,87.2,94.7,96.9,North America,False,False,False,False,-2.200000000000003,-2.3231256599788837,95.80000000000001,7.362800644682253,0.6831318970047295,0.6500000000000057,,,,,0.5,0.9000000000000057,-0.4120273064126163,7.336,0.8511627906976744,0.9475000000000002,0.523793677204659,0.8896976744186047,0.7799264752544209
210,Dominican Republic,DOM,2004,87.4,95.2,96.7,North America,False,False,False,False,-1.5,-1.5756302521008403,95.95,2.809915479155917,0.15657620041753528,0.14999999999999147,95.44,,,,0.7000000000000028,0.20000000000000284,4.5528851655263365,7.438,0.8534883720930233,0.9493750000000001,0.532279534109817,0.891843023255814,0.7839739765120148
211,Dominican Republic,DOM,2005,87.6,96.2,97.3,North America,False,False,False,False,-1.0999999999999943,-1.1434511434511374,96.75,2.742699400225986,0.8337675872850392,0.7999999999999972,95.82000000000001,0.38000000000000966,,,0.4000000000000057,-0.29999999999999716,0.06721607892993076,7.54,0.855813953488372,0.9593750000000001,0.5407653910149751,0.8972383720930232,0.7902964777696087
